tanggal,pendapatan,tabungan,jumlah_pokok,jumlah_want
2023-03-17,3244000,648800,1622000,973200
2023-04-20,2803000,560600,1401500,840900
2023-06-04,8408000,1681600,4204000,2522400
2021-06-04,6488000,1297600,3244000,1946400
2021-12-07,1760000,352000,880000,528000
2022-11-02,4693000,938600,2346500,1407900
2024-02-05,6459000,1291800,3229500,1937700
2023-04-25,2294000,458800,1147000,688200
2021-02-18,7522000,1504400,3761000,2256600
2023-06-07,7952000,1590400,3976000,2385600
2023-07-12,1452000,290400,726000,435600
2022-05-31,228000,45600,114000,68400
2022-03-23,4084000,816800,2042000,1225200
2024-10-29,5971000,1194200,2985500,1791300
2021-11-24,8045000,1609000,4022500,2413500
2021-05-11,3171000,634200,1585500,951300
2021-05-27,3997000,799400,1998500,1199100
2021-02-07,3658000,731600,1829000,1097400
2022-11-26,2989000,597800,1494500,896700
2021-12-02,774000,154800,387000,232200
2024-02-23,4525000,905000,2262500,1357500
2021-04-19,7011000,1402200,3505500,2103300
2022-04-08,9790000,1958000,4895000,2937000
2024-04-30,4501000,900200,2250500,1350300
2021-05-05,2065000,413000,1032500,619500
2022-07-05,9270000,1854000,4635000,2781000
2022-07-31,835000,167000,417500,250500
2024-06-09,2222000,444400,1111000,666600
2021-03-23,6876000,1375200,3438000,2062800
2022-01-27,6202000,1240400,3101000,1860600
2023-08-19,3227000,645400,1613500,968100
2024-04-09,8487000,1697400,4243500,2546100
2021-05-07,5170000,1034000,2585000,1551000
2022-04-15,9186000,1837200,4593000,2755800
2021-05-04,7600000,1520000,3800000,2280000
2023-07-13,648000,129600,324000,194400
2024-09-14,3841000,768200,1920500,1152300
2024-05-22,1663000,332600,831500,498900
2022-12-19,9303000,1860600,4651500,2790900
2024-06-26,3124000,624800,1562000,937200
2023-12-30,3602000,720400,1801000,1080600
2023-04-24,9424000,1884800,4712000,2827200
2022-06-01,5983000,1196600,2991500,1794900
2022-08-27,8648000,1729600,4324000,2594400
2023-06-24,6374000,1274800,3187000,1912200
2024-10-03,53000,10600,26500,15900
2021-11-07,1423000,284600,711500,426900
2021-09-14,758000,151600,379000,227400
2021-03-31,8828000,1765600,4414000,2648400
2022-06-14,7149000,1429800,3574500,2144700
2024-01-04,6557000,1311400,3278500,1967100
2024-07-16,3716000,743200,1858000,1114800
2021-04-07,344000,68800,172000,103200
2022-09-24,2108000,421600,1054000,632400
2021-02-15,9707000,1941400,4853500,2912100
2023-01-14,270000,54000,135000,81000
2022-07-10,725000,145000,362500,217500
2021-10-22,221000,44200,110500,66300
2021-05-20,5264000,1052800,2632000,1579200
2021-05-29,6031000,1206200,3015500,1809300
2021-08-18,4228000,845600,2114000,1268400
2021-11-03,520000,104000,260000,156000
2023-05-17,7391000,1478200,3695500,2217300
2023-06-17,9055000,1811000,4527500,2716500
2021-10-26,5162000,1032400,2581000,1548600
2022-08-06,6975000,1395000,3487500,2092500
2021-01-31,3038000,607600,1519000,911400
2023-11-03,1099000,219800,549500,329700
2021-07-31,4553000,910600,2276500,1365900
2023-08-21,8732000,1746400,4366000,2619600
2024-04-21,4356000,871200,2178000,1306800
2021-04-27,8069000,1613800,4034500,2420700
2022-02-27,8769000,1753800,4384500,2630700
2023-06-22,2634000,526800,1317000,790200
2021-05-06,8922000,1784400,4461000,2676600
2022-05-02,7636000,1527200,3818000,2290800
2023-07-05,9349000,1869800,4674500,2804700
2021-07-26,8144000,1628800,4072000,2443200
2022-12-05,8931000,1786200,4465500,2679300
2024-12-16,8542000,1708400,4271000,2562600
2024-11-07,5102000,1020400,2551000,1530600
2023-05-16,6534000,1306800,3267000,1960200
2024-04-05,2578000,515600,1289000,773400
2021-07-27,2383000,476600,1191500,714900
2023-02-22,7360000,1472000,3680000,2208000
2023-10-17,1916000,383200,958000,574800
2024-03-23,8694000,1738800,4347000,2608200
2024-09-04,4513000,902600,2256500,1353900
2022-08-15,8839000,1767800,4419500,2651700
2023-12-01,3487000,697400,1743500,1046100
2021-04-11,6256000,1251200,3128000,1876800
2021-08-03,8176000,1635200,4088000,2452800
2021-12-31,6844000,1368800,3422000,2053200
2024-09-13,7212000,1442400,3606000,2163600
2024-01-18,2431000,486200,1215500,729300
2021-05-30,7380000,1476000,3690000,2214000
2024-10-10,1807000,361400,903500,542100
2022-06-10,9681000,1936200,4840500,2904300
2024-06-06,1588000,317600,794000,476400
2021-05-24,3395000,679000,1697500,1018500
2021-01-22,5393000,1078600,2696500,1617900
2022-03-21,4532000,906400,2266000,1359600
2023-08-18,4775000,955000,2387500,1432500
2023-03-17,6896000,1379200,3448000,2068800
2022-06-27,111000,22200,55500,33300
2021-12-12,3746000,749200,1873000,1123800
2022-05-02,3304000,660800,1652000,991200
2024-07-16,1998000,399600,999000,599400
2021-06-07,2700000,540000,1350000,810000
2022-07-08,2463000,492600,1231500,738900
2021-10-13,8416000,1683200,4208000,2524800
2022-06-11,7260000,1452000,3630000,2178000
2021-12-20,341000,68200,170500,102300
2023-06-29,8491000,1698200,4245500,2547300
2022-05-20,6568000,1313600,3284000,1970400
2022-04-07,593000,118600,296500,177900
2023-12-17,6543000,1308600,3271500,1962900
2024-05-17,1091000,218200,545500,327300
2022-03-10,1203000,240600,601500,360900
2021-08-21,921000,184200,460500,276300
2022-02-06,9362000,1872400,4681000,2808600
2023-02-22,1414000,282800,707000,424200
2024-03-30,6521000,1304200,3260500,1956300
2023-07-20,2728000,545600,1364000,818400
2023-07-11,2271000,454200,1135500,681300
2024-06-23,495000,99000,247500,148500
2021-11-13,7285000,1457000,3642500,2185500
2021-12-03,1458000,291600,729000,437400
2024-11-14,5423000,1084600,2711500,1626900
2023-07-26,3685000,737000,1842500,1105500
2021-04-12,438000,87600,219000,131400
2022-12-30,146000,29200,73000,43800
2021-12-25,8616000,1723200,4308000,2584800
2024-05-03,9862000,1972400,4931000,2958600
2024-03-20,1870000,374000,935000,561000
2023-11-12,7172000,1434400,3586000,2151600
2024-02-25,3908000,781600,1954000,1172400
2022-06-07,6095000,1219000,3047500,1828500
2021-10-15,2384000,476800,1192000,715200
2023-09-29,2743000,548600,1371500,822900
2023-10-29,6722000,1344400,3361000,2016600
2023-02-11,1725000,345000,862500,517500
2024-09-25,8087000,1617400,4043500,2426100
2021-10-05,8382000,1676400,4191000,2514600
2023-07-20,1436000,287200,718000,430800
2023-07-03,4287000,857400,2143500,1286100
2022-10-24,9575000,1915000,4787500,2872500
2022-07-23,2887000,577400,1443500,866100
2024-11-19,4780000,956000,2390000,1434000
2021-07-09,8160000,1632000,4080000,2448000
2023-02-24,9468000,1893600,4734000,2840400
2024-03-05,2003000,400600,1001500,600900
2021-04-02,6132000,1226400,3066000,1839600
2023-06-12,5945000,1189000,2972500,1783500
2023-03-21,9607000,1921400,4803500,2882100
2024-10-03,6231000,1246200,3115500,1869300
2024-01-21,5168000,1033600,2584000,1550400
2022-08-26,8929000,1785800,4464500,2678700
2021-07-27,8135000,1627000,4067500,2440500
2021-12-22,9440000,1888000,4720000,2832000
2022-09-11,4915000,983000,2457500,1474500
2022-09-02,7706000,1541200,3853000,2311800
2023-06-05,9571000,1914200,4785500,2871300
2022-07-14,1277000,255400,638500,383100
2021-10-26,2148000,429600,1074000,644400
2021-05-15,3637000,727400,1818500,1091100
2022-07-14,5054000,1010800,2527000,1516200
2023-02-09,8874000,1774800,4437000,2662200
2024-02-27,6347000,1269400,3173500,1904100
2021-04-01,1491000,298200,745500,447300
2021-07-24,523000,104600,261500,156900
2024-08-24,2590000,518000,1295000,777000
2021-05-02,5234000,1046800,2617000,1570200
2022-08-21,7024000,1404800,3512000,2107200
2024-03-23,1260000,252000,630000,378000
2024-10-20,9632000,1926400,4816000,2889600
2021-01-21,472000,94400,236000,141600
2023-07-31,5595000,1119000,2797500,1678500
2021-05-17,2482000,496400,1241000,744600
2024-11-30,788000,157600,394000,236400
2021-02-14,4403000,880600,2201500,1320900
2024-11-12,6956000,1391200,3478000,2086800
2022-10-26,72000,14400,36000,21600
2021-08-08,4897000,979400,2448500,1469100
2021-02-28,757000,151400,378500,227100
2021-09-18,3492000,698400,1746000,1047600
2023-02-19,5165000,1033000,2582500,1549500
2023-12-07,1468000,293600,734000,440400
2023-11-08,8380000,1676000,4190000,2514000
2022-11-07,2926000,585200,1463000,877800
2023-12-23,3873000,774600,1936500,1161900
2021-07-01,5665000,1133000,2832500,1699500
2024-04-10,1976000,395200,988000,592800
2021-07-13,3446000,689200,1723000,1033800
2024-05-04,4249000,849800,2124500,1274700
2021-09-06,2644000,528800,1322000,793200
2024-06-22,3593000,718600,1796500,1077900
2022-07-11,4757000,951400,2378500,1427100
2023-08-14,7860000,1572000,3930000,2358000
2023-02-10,9691000,1938200,4845500,2907300
2024-01-22,4438000,887600,2219000,1331400
2022-02-25,3400000,680000,1700000,1020000
2021-09-30,6958000,1391600,3479000,2087400
2021-03-05,3046000,609200,1523000,913800
2024-05-09,5124000,1024800,2562000,1537200
2021-03-28,3774000,754800,1887000,1132200
2023-12-30,5838000,1167600,2919000,1751400
2024-06-28,3813000,762600,1906500,1143900
2023-10-24,4333000,866600,2166500,1299900
2022-03-06,1000000,200000,500000,300000
2022-02-17,1792000,358400,896000,537600
2021-04-13,9433000,1886600,4716500,2829900
2022-05-30,4195000,839000,2097500,1258500
2022-07-07,8448000,1689600,4224000,2534400
2021-08-25,4856000,971200,2428000,1456800
2022-01-22,7998000,1599600,3999000,2399400
2021-03-02,7410000,1482000,3705000,2223000
2024-09-02,606000,121200,303000,181800
2023-10-03,7607000,1521400,3803500,2282100
2021-03-29,8660000,1732000,4330000,2598000
2024-07-26,135000,27000,67500,40500
2022-02-11,9114000,1822800,4557000,2734200
2022-05-10,7731000,1546200,3865500,2319300
2022-09-19,6048000,1209600,3024000,1814400
2024-08-08,6202000,1240400,3101000,1860600
2022-05-19,8876000,1775200,4438000,2662800
2021-10-06,7443000,1488600,3721500,2232900
2022-02-16,5501000,1100200,2750500,1650300
2023-08-17,5049000,1009800,2524500,1514700
2022-01-17,2865000,573000,1432500,859500
2023-10-22,3377000,675400,1688500,1013100
2024-09-06,2903000,580600,1451500,870900
2023-01-10,1927000,385400,963500,578100
2021-07-11,5677000,1135400,2838500,1703100
2024-09-07,3581000,716200,1790500,1074300
2024-02-27,3870000,774000,1935000,1161000
2023-10-23,4331000,866200,2165500,1299300
2022-07-22,4262000,852400,2131000,1278600
2023-05-08,5070000,1014000,2535000,1521000
2023-08-19,8298000,1659600,4149000,2489400
2022-12-08,317000,63400,158500,95100
2021-06-14,9965000,1993000,4982500,2989500
2022-12-13,2989000,597800,1494500,896700
2024-09-20,5387000,1077400,2693500,1616100
2023-06-05,1847000,369400,923500,554100
2024-05-05,6046000,1209200,3023000,1813800
2021-02-24,5503000,1100600,2751500,1650900
2024-02-23,126000,25200,63000,37800
2021-08-24,2310000,462000,1155000,693000
2021-12-08,9055000,1811000,4527500,2716500
2023-06-15,5600000,1120000,2800000,1680000
2022-08-16,7260000,1452000,3630000,2178000
2024-01-12,7288000,1457600,3644000,2186400
2024-10-07,9340000,1868000,4670000,2802000
2023-06-23,5918000,1183600,2959000,1775400
2021-12-17,5224000,1044800,2612000,1567200
2022-06-18,1896000,379200,948000,568800
2021-08-30,3262000,652400,1631000,978600
2023-05-07,4878000,975600,2439000,1463400
2022-08-30,5724000,1144800,2862000,1717200
2022-04-13,9535000,1907000,4767500,2860500
2021-02-23,381000,76200,190500,114300
2024-12-14,8107000,1621400,4053500,2432100
2022-03-31,5226000,1045200,2613000,1567800
2024-07-22,1438000,287600,719000,431400
2022-09-15,4940000,988000,2470000,1482000
2021-10-05,1339000,267800,669500,401700
2022-04-02,3599000,719800,1799500,1079700
2022-10-13,7734000,1546800,3867000,2320200
2021-07-22,7990000,1598000,3995000,2397000
2024-06-11,7533000,1506600,3766500,2259900
2022-09-20,6617000,1323400,3308500,1985100
2023-12-29,8713000,1742600,4356500,2613900
2022-03-04,3916000,783200,1958000,1174800
2021-03-17,8828000,1765600,4414000,2648400
2021-11-22,8782000,1756400,4391000,2634600
2021-09-04,9902000,1980400,4951000,2970600
2022-07-30,2445000,489000,1222500,733500
2021-07-28,8598000,1719600,4299000,2579400
2023-10-06,406000,81200,203000,121800
2024-04-07,1272000,254400,636000,381600
2021-12-31,4405000,881000,2202500,1321500
2023-05-15,1791000,358200,895500,537300
2024-07-21,3222000,644400,1611000,966600
2022-08-05,60000,12000,30000,18000
2021-10-29,8320000,1664000,4160000,2496000
2024-07-05,5076000,1015200,2538000,1522800
2021-10-20,4098000,819600,2049000,1229400
2021-12-12,3148000,629600,1574000,944400
2021-03-15,6009000,1201800,3004500,1802700
2021-05-19,5572000,1114400,2786000,1671600
2023-06-18,3691000,738200,1845500,1107300
2021-07-25,218000,43600,109000,65400
2024-01-17,6793000,1358600,3396500,2037900
2022-08-12,9274000,1854800,4637000,2782200
2021-08-13,2175000,435000,1087500,652500
2022-10-07,9307000,1861400,4653500,2792100
2023-03-10,2593000,518600,1296500,777900
2024-09-24,554000,110800,277000,166200
2024-02-28,2627000,525400,1313500,788100
2022-05-29,6920000,1384000,3460000,2076000
2021-08-19,4548000,909600,2274000,1364400
2023-05-19,7519000,1503800,3759500,2255700
2023-11-20,553000,110600,276500,165900
2022-11-09,2787000,557400,1393500,836100
2022-08-10,1094000,218800,547000,328200
2023-12-02,4319000,863800,2159500,1295700
2023-07-25,2032000,406400,1016000,609600
2021-11-06,6973000,1394600,3486500,2091900
2023-12-31,515000,103000,257500,154500
2024-12-11,4247000,849400,2123500,1274100
2024-07-23,1168000,233600,584000,350400
2024-07-26,2757000,551400,1378500,827100
2023-06-16,6419000,1283800,3209500,1925700
2021-06-13,7833000,1566600,3916500,2349900
2023-11-12,141000,28200,70500,42300
2023-05-10,413000,82600,206500,123900
2024-08-05,8599000,1719800,4299500,2579700
2022-10-27,3901000,780200,1950500,1170300
2021-10-20,7611000,1522200,3805500,2283300
2023-05-17,65000,13000,32500,19500
2023-05-01,9725000,1945000,4862500,2917500
2024-11-07,5326000,1065200,2663000,1597800
2021-04-24,7060000,1412000,3530000,2118000
2023-07-29,2785000,557000,1392500,835500
2024-07-17,2939000,587800,1469500,881700
2023-10-04,1135000,227000,567500,340500
2024-10-23,1848000,369600,924000,554400
2023-01-26,1150000,230000,575000,345000
2022-01-14,7691000,1538200,3845500,2307300
2024-11-10,1445000,289000,722500,433500
2023-04-04,214000,42800,107000,64200
2023-04-20,9808000,1961600,4904000,2942400
2023-09-14,4278000,855600,2139000,1283400
2024-05-04,248000,49600,124000,74400
2021-08-03,4925000,985000,2462500,1477500
2021-09-11,4341000,868200,2170500,1302300
2021-09-21,4119000,823800,2059500,1235700
2022-03-14,3714000,742800,1857000,1114200
2024-07-02,7279000,1455800,3639500,2183700
2021-03-14,174000,34800,87000,52200
2021-12-30,8113000,1622600,4056500,2433900
2022-03-24,9809000,1961800,4904500,2942700
2023-04-17,5281000,1056200,2640500,1584300
2022-07-23,2919000,583800,1459500,875700
2022-06-29,4896000,979200,2448000,1468800
2021-10-09,7700000,1540000,3850000,2310000
2023-04-29,1715000,343000,857500,514500
2024-06-06,4790000,958000,2395000,1437000
2022-06-17,9097000,1819400,4548500,2729100
2021-12-04,101000,20200,50500,30300
2021-02-07,4241000,848200,2120500,1272300
2021-08-01,1813000,362600,906500,543900
2021-09-25,7790000,1558000,3895000,2337000
2023-10-14,7726000,1545200,3863000,2317800
2024-03-22,9771000,1954200,4885500,2931300
2021-03-13,2391000,478200,1195500,717300
2021-09-10,4893000,978600,2446500,1467900
2021-12-22,9015000,1803000,4507500,2704500
2022-03-23,1790000,358000,895000,537000
2023-07-25,9915000,1983000,4957500,2974500
2023-11-27,7471000,1494200,3735500,2241300
2023-05-24,3364000,672800,1682000,1009200
2021-10-22,4914000,982800,2457000,1474200
2023-08-20,5292000,1058400,2646000,1587600
2024-01-31,4953000,990600,2476500,1485900
2021-01-19,7190000,1438000,3595000,2157000
2024-08-11,7084000,1416800,3542000,2125200
2023-09-27,3092000,618400,1546000,927600
2024-08-06,6950000,1390000,3475000,2085000
2023-12-28,2037000,407400,1018500,611100
2024-05-27,6085000,1217000,3042500,1825500
2022-12-09,7533000,1506600,3766500,2259900
2021-05-25,6148000,1229600,3074000,1844400
2024-04-04,7263000,1452600,3631500,2178900
2024-09-19,8195000,1639000,4097500,2458500
2022-08-07,3426000,685200,1713000,1027800
2024-04-17,1921000,384200,960500,576300
2021-04-10,8721000,1744200,4360500,2616300
2022-05-15,4864000,972800,2432000,1459200
2021-03-16,239000,47800,119500,71700
2023-06-10,7880000,1576000,3940000,2364000
2021-08-17,2532000,506400,1266000,759600
2024-11-08,1196000,239200,598000,358800
2021-12-13,3041000,608200,1520500,912300
2021-12-19,8893000,1778600,4446500,2667900
2024-09-18,9941000,1988200,4970500,2982300
2023-03-26,9679000,1935800,4839500,2903700
2021-06-19,9645000,1929000,4822500,2893500
2023-12-05,164000,32800,82000,49200
2021-11-05,5196000,1039200,2598000,1558800
2024-10-01,5571000,1114200,2785500,1671300
2021-01-19,9707000,1941400,4853500,2912100
2024-03-07,7624000,1524800,3812000,2287200
2024-09-06,688000,137600,344000,206400
2021-09-20,2285000,457000,1142500,685500
2024-04-25,6461000,1292200,3230500,1938300
2021-06-23,285000,57000,142500,85500
2022-03-24,1403000,280600,701500,420900
2022-05-05,9092000,1818400,4546000,2727600
2021-10-07,2830000,566000,1415000,849000
2022-03-01,2207000,441400,1103500,662100
2024-03-05,5729000,1145800,2864500,1718700
2021-09-16,8995000,1799000,4497500,2698500
2021-10-07,1968000,393600,984000,590400
2021-03-04,6554000,1310800,3277000,1966200
2024-10-06,7448000,1489600,3724000,2234400
2023-01-30,2090000,418000,1045000,627000
2021-03-24,2009000,401800,1004500,602700
2021-07-03,9253000,1850600,4626500,2775900
2024-11-26,8158000,1631600,4079000,2447400
2022-07-19,5170000,1034000,2585000,1551000
2022-07-12,3696000,739200,1848000,1108800
2021-10-26,7936000,1587200,3968000,2380800
2023-04-26,4527000,905400,2263500,1358100
2024-03-06,2318000,463600,1159000,695400
2024-07-08,2755000,551000,1377500,826500
2023-09-07,2015000,403000,1007500,604500
2024-04-20,1177000,235400,588500,353100
2022-12-13,5986000,1197200,2993000,1795800
2023-01-08,4256000,851200,2128000,1276800
2021-06-10,450000,90000,225000,135000
2021-06-07,5237000,1047400,2618500,1571100
2024-04-04,8040000,1608000,4020000,2412000
2022-05-09,5353000,1070600,2676500,1605900
2024-11-29,6000000,1200000,3000000,1800000
2021-01-20,7205000,1441000,3602500,2161500
2022-09-30,9543000,1908600,4771500,2862900
2023-05-16,195000,39000,97500,58500
2023-01-17,6483000,1296600,3241500,1944900
2023-04-26,2173000,434600,1086500,651900
2022-10-15,1886000,377200,943000,565800
2022-06-26,8489000,1697800,4244500,2546700
2023-01-13,3750000,750000,1875000,1125000
2022-07-28,8156000,1631200,4078000,2446800
2022-08-30,3230000,646000,1615000,969000
2022-03-10,5474000,1094800,2737000,1642200
2022-04-09,2060000,412000,1030000,618000
2022-08-18,9460000,1892000,4730000,2838000
2024-03-28,8066000,1613200,4033000,2419800
2024-12-17,9110000,1822000,4555000,2733000
2024-06-02,3964000,792800,1982000,1189200
2021-05-20,1195000,239000,597500,358500
2022-01-09,894000,178800,447000,268200
2024-07-18,6361000,1272200,3180500,1908300
2023-11-19,3992000,798400,1996000,1197600
2022-12-28,9238000,1847600,4619000,2771400
2023-05-30,2436000,487200,1218000,730800
2024-01-19,1863000,372600,931500,558900
2022-12-10,1464000,292800,732000,439200
2021-04-26,5234000,1046800,2617000,1570200
2022-02-24,1871000,374200,935500,561300
2024-05-23,4199000,839800,2099500,1259700
2022-08-30,6918000,1383600,3459000,2075400
2022-01-22,6554000,1310800,3277000,1966200
2022-07-23,6671000,1334200,3335500,2001300
2023-02-26,5112000,1022400,2556000,1533600
2021-07-07,9920000,1984000,4960000,2976000
2023-11-23,4051000,810200,2025500,1215300
2024-09-16,1837000,367400,918500,551100
2022-03-30,503000,100600,251500,150900
2021-02-05,8886000,1777200,4443000,2665800
2024-11-19,5246000,1049200,2623000,1573800
2023-03-20,9659000,1931800,4829500,2897700
2023-09-23,7615000,1523000,3807500,2284500
2023-08-27,8656000,1731200,4328000,2596800
2021-12-05,9245000,1849000,4622500,2773500
2022-10-24,3049000,609800,1524500,914700
2024-08-13,7003000,1400600,3501500,2100900
2023-12-11,1121000,224200,560500,336300
2022-10-08,1079000,215800,539500,323700
2024-07-29,9045000,1809000,4522500,2713500
2023-08-16,9325000,1865000,4662500,2797500
2021-09-13,6099000,1219800,3049500,1829700
2021-10-25,4399000,879800,2199500,1319700
2023-10-26,9321000,1864200,4660500,2796300
2021-04-12,1450000,290000,725000,435000
2023-02-12,4083000,816600,2041500,1224900
2021-07-09,6813000,1362600,3406500,2043900
2021-01-17,2827000,565400,1413500,848100
2021-02-14,5422000,1084400,2711000,1626600
2022-07-25,3495000,699000,1747500,1048500
2023-09-25,6856000,1371200,3428000,2056800
2023-06-08,7047000,1409400,3523500,2114100
2022-04-16,2597000,519400,1298500,779100
2024-04-10,2828000,565600,1414000,848400
2021-10-12,8229000,1645800,4114500,2468700
2023-07-10,1168000,233600,584000,350400
2023-04-20,6163000,1232600,3081500,1848900
2024-01-22,3196000,639200,1598000,958800
2024-06-30,4344000,868800,2172000,1303200
2023-02-26,5600000,1120000,2800000,1680000
2022-06-17,6799000,1359800,3399500,2039700
2021-08-31,8236000,1647200,4118000,2470800
2022-07-17,2094000,418800,1047000,628200
2022-02-25,2101000,420200,1050500,630300
2023-08-04,2561000,512200,1280500,768300
2024-02-05,3590000,718000,1795000,1077000
2022-05-03,2336000,467200,1168000,700800
2022-05-26,1824000,364800,912000,547200
2024-08-17,2200000,440000,1100000,660000
2022-01-23,3362000,672400,1681000,1008600
2021-07-24,2728000,545600,1364000,818400
2022-04-07,6188000,1237600,3094000,1856400
2021-03-09,6939000,1387800,3469500,2081700
2021-08-25,7672000,1534400,3836000,2301600
2024-10-18,1571000,314200,785500,471300
2022-05-09,9406000,1881200,4703000,2821800
2022-08-21,6470000,1294000,3235000,1941000
2023-04-12,3644000,728800,1822000,1093200
2022-05-21,3157000,631400,1578500,947100
2023-07-29,3275000,655000,1637500,982500
2021-05-21,3910000,782000,1955000,1173000
2023-09-02,5954000,1190800,2977000,1786200
2024-09-05,5635000,1127000,2817500,1690500
2021-05-13,6171000,1234200,3085500,1851300
2023-09-29,5428000,1085600,2714000,1628400
2023-06-11,2900000,580000,1450000,870000
2021-08-11,3993000,798600,1996500,1197900
2023-02-25,8439000,1687800,4219500,2531700
2022-08-03,6682000,1336400,3341000,2004600
2022-07-03,8036000,1607200,4018000,2410800
2021-07-17,9279000,1855800,4639500,2783700
2021-03-27,9456000,1891200,4728000,2836800
2024-08-03,2733000,546600,1366500,819900
2024-05-18,7507000,1501400,3753500,2252100
2021-06-20,9518000,1903600,4759000,2855400
2024-05-23,3583000,716600,1791500,1074900
2021-06-02,4813000,962600,2406500,1443900
2023-03-19,4858000,971600,2429000,1457400
2021-06-30,3089000,617800,1544500,926700
2024-09-25,5307000,1061400,2653500,1592100
2022-11-09,7070000,1414000,3535000,2121000
2022-04-16,7486000,1497200,3743000,2245800
2021-01-15,9869000,1973800,4934500,2960700
2023-12-13,8319000,1663800,4159500,2495700
2022-10-26,7506000,1501200,3753000,2251800
2024-03-29,8226000,1645200,4113000,2467800
2021-10-19,6398000,1279600,3199000,1919400
2023-09-01,543000,108600,271500,162900
2021-01-26,2809000,561800,1404500,842700
2024-09-16,2452000,490400,1226000,735600
2023-09-04,1724000,344800,862000,517200
2021-10-26,9628000,1925600,4814000,2888400
2024-02-15,7016000,1403200,3508000,2104800
2024-12-11,6302000,1260400,3151000,1890600
2024-10-06,9952000,1990400,4976000,2985600
2024-02-01,3747000,749400,1873500,1124100
2024-12-05,768000,153600,384000,230400
2024-04-21,3070000,614000,1535000,921000
2022-02-27,8686000,1737200,4343000,2605800
2024-02-28,6265000,1253000,3132500,1879500
2022-10-29,5094000,1018800,2547000,1528200
2021-07-06,8982000,1796400,4491000,2694600
2021-01-17,4495000,899000,2247500,1348500
2023-03-02,3748000,749600,1874000,1124400
2023-01-11,275000,55000,137500,82500
2024-02-22,7318000,1463600,3659000,2195400
2023-06-17,2459000,491800,1229500,737700
2021-06-10,3534000,706800,1767000,1060200
2024-10-02,3356000,671200,1678000,1006800
2024-05-01,6484000,1296800,3242000,1945200
2023-06-10,1539000,307800,769500,461700
2023-10-21,642000,128400,321000,192600
2023-01-25,3713000,742600,1856500,1113900
2023-08-16,8968000,1793600,4484000,2690400
2024-03-16,3860000,772000,1930000,1158000
2021-08-27,3883000,776600,1941500,1164900
2024-09-13,6244000,1248800,3122000,1873200
2022-12-24,7186000,1437200,3593000,2155800
2021-03-17,5417000,1083400,2708500,1625100
2024-10-15,2991000,598200,1495500,897300
2022-05-22,2194000,438800,1097000,658200
2024-05-04,4367000,873400,2183500,1310100
2024-08-24,572000,114400,286000,171600
2022-05-18,7207000,1441400,3603500,2162100
2021-10-30,8583000,1716600,4291500,2574900
2024-09-15,8248000,1649600,4124000,2474400
2023-11-21,5902000,1180400,2951000,1770600
2024-10-11,7350000,1470000,3675000,2205000
2024-09-30,1953000,390600,976500,585900
2023-09-02,9726000,1945200,4863000,2917800
2023-06-14,3427000,685400,1713500,1028100
2023-08-06,3220000,644000,1610000,966000
2022-02-08,3861000,772200,1930500,1158300
2024-11-05,8081000,1616200,4040500,2424300
2021-11-06,8794000,1758800,4397000,2638200
2023-09-08,3318000,663600,1659000,995400
2023-12-02,5414000,1082800,2707000,1624200
2022-10-21,2790000,558000,1395000,837000
2022-02-07,7024000,1404800,3512000,2107200
2024-09-18,8117000,1623400,4058500,2435100
2024-07-02,8219000,1643800,4109500,2465700
2022-10-28,6946000,1389200,3473000,2083800
2024-06-05,9316000,1863200,4658000,2794800
2023-12-16,9486000,1897200,4743000,2845800
2021-11-22,9684000,1936800,4842000,2905200
2022-07-06,4002000,800400,2001000,1200600
2021-06-13,2025000,405000,1012500,607500
2021-06-29,9970000,1994000,4985000,2991000
2022-04-15,4942000,988400,2471000,1482600
2022-01-20,6980000,1396000,3490000,2094000
2022-07-21,6117000,1223400,3058500,1835100
2021-01-22,3759000,751800,1879500,1127700
2024-10-01,6169000,1233800,3084500,1850700
2023-03-16,6963000,1392600,3481500,2088900
2022-01-05,4801000,960200,2400500,1440300
2024-02-22,7236000,1447200,3618000,2170800
2023-05-29,1220000,244000,610000,366000
2021-10-11,8224000,1644800,4112000,2467200
2024-02-17,7314000,1462800,3657000,2194200
2021-09-17,4338000,867600,2169000,1301400
2023-05-04,2206000,441200,1103000,661800
2024-02-10,5478000,1095600,2739000,1643400
2021-08-12,571000,114200,285500,171300
2023-02-24,602000,120400,301000,180600
2022-08-25,1202000,240400,601000,360600
2022-01-29,3867000,773400,1933500,1160100
2024-03-20,766000,153200,383000,229800
2021-03-23,5589000,1117800,2794500,1676700
2021-08-25,6670000,1334000,3335000,2001000
2021-04-26,5599000,1119800,2799500,1679700
2023-07-22,8875000,1775000,4437500,2662500
2021-01-25,2169000,433800,1084500,650700
2023-01-13,1115000,223000,557500,334500
2024-04-02,2712000,542400,1356000,813600
2021-06-10,8917000,1783400,4458500,2675100
2024-05-04,3506000,701200,1753000,1051800
2022-07-04,3309000,661800,1654500,992700
2021-11-28,3405000,681000,1702500,1021500
2021-01-28,8115000,1623000,4057500,2434500
2023-07-25,3218000,643600,1609000,965400
2021-03-17,2094000,418800,1047000,628200
2022-10-15,559000,111800,279500,167700
2024-05-19,7822000,1564400,3911000,2346600
2022-07-07,2456000,491200,1228000,736800
2023-11-05,7128000,1425600,3564000,2138400
2022-08-30,3651000,730200,1825500,1095300
