tipe_bbm,transmisi,Brand,price
Diesel,Manual,Tata Manza Aqua Quadrajet BS IV,1710000000.0
Petrol,Manual,Hyundai i10 Era 1.1,1440000000.0
Petrol,Manual,Maruti Alto K10 VXI,4550000000.0
Diesel,Manual,Mahindra Bolero DI,1800000000.0
Diesel,Automatic,Toyota Fortuner 2.8 2WD AT BSIV,16616255250.0
Petrol,Manual,Chevrolet Spark 1.0 LS,1125000000.0
Petrol,Manual,Hyundai i10 Magna 1.1,1395000000.0
Diesel,Manual,Hyundai i20 Asta 1.4 CRDi,7700000000.0
Petrol,Manual,Maruti Wagon R LX BSIII,1170000000.0
Petrol,Manual,Maruti 800 AC,720000000.0
Diesel,Manual,Toyota Etios Cross 1.4L GD,7000000000.0
Petrol,Manual,Renault KWID RXT BSIV,3500000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,5220000000.0
Petrol,Manual,Daewoo Matiz SD,540000000.0
Diesel,Manual,Toyota Etios GD,2700000000.0
Diesel,Manual,Ford Figo Diesel Titanium,2800000000.0
Diesel,Manual,Tata Hexa XT,16616255250.0
Diesel,Manual,Toyota Etios Cross 1.4L GD,4900000000.0
Diesel,Manual,Mahindra XUV500 W8 4WD,5400000000.0
Petrol,Manual,Honda Jazz V,9100000000.0
Petrol,Manual,Maruti A-Star Lxi,1080000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 EX 4x2,1620000000.0
Petrol,Automatic,Hyundai Verna VTVT 1.6 AT SX Option,13300000000.0
Diesel,Manual,Tata Manza Aura Quadrajet BS IV,2258991000.0
Diesel,Automatic,Audi A8 L 3.0 TDI quattro,10681878375.0
Petrol,Manual,Chevrolet Beat LT,1485000000.0
Petrol,Manual,Hyundai Elantra SX,9800000000.0
Diesel,Manual,Mahindra XUV500 W8 4WD,10500000000.0
Petrol,Automatic,Datsun redi-GO AMT 1.0 T Option,4060000000.0
Petrol,Manual,Tata Nano Cx BSIII,630000000.0
Diesel,Automatic,Skoda Superb Ambition 2.0 TDI CR AT,6075000000.0
Diesel,Manual,Nissan Terrano XL Plus 85 PS,7420000000.0
Diesel,Automatic,BMW X1 sDrive20d M Sport,16616255250.0
Diesel,Manual,Chevrolet Enjoy TCDi LT 7 Seater,4550000000.0
Diesel,Manual,Honda Amaze S Diesel,5600000000.0
Diesel,Manual,Mahindra KUV 100 D75 K6 Plus,5320000000.0
Petrol,Automatic,Honda City i-VTEC CVT VX,10500000000.0
Petrol,Manual,Honda Brio VX,5460000000.0
Diesel,Manual,MG Hector Sharp Diesel MT BSIV,16616255250.0
Diesel,Automatic,Audi A4 35 TDI Premium Plus,16616255250.0
Diesel,Manual,Renault Scala Diesel RxL,5180000000.0
Diesel,Manual,Chevrolet Beat Diesel LT,1890000000.0
Diesel,Manual,Skoda Laura Ambiente 1.9 PD,1575000000.0
Diesel,Manual,Hyundai Verna 1.6 SX CRDi (O),5175000000.0
Diesel,Manual,Mahindra Xylo D4,2880000000.0
Diesel,Manual,Maruti Swift Ldi BSIV,2520000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL Optional,4500000000.0
Diesel,Manual,Ford Fiesta Diesel Style,3420000000.0
Petrol,Manual,Maruti 800 AC BSIII,1080000000.0
Petrol,Manual,Maruti Eeco 5 Seater AC BSIV,5530000000.0
Diesel,Manual,Skoda Laura 1.9 TDI MT Ambiente,3240000000.0
Diesel,Manual,Nissan Terrano XL Plus 85 PS,6314000000.0
Petrol,Manual,Chevrolet Spark 1.0 LS,1575000000.0
Petrol,Manual,Chevrolet Spark 1.0 LS,1530000000.0
Petrol,Manual,Hyundai Santro Xing XL eRLX Euro III,900000000.0
Petrol,Manual,Maruti Omni MPI STD BSIV,2100000000.0
Diesel,Manual,Tata Indica Vista Quadrajet LX,1341000000.0
Diesel,Manual,Tata Indica Vista Aqua 1.3 Quadrajet,1440000000.0
Diesel,Manual,Mahindra XUV500 W8 4WD,11200000000.0
Diesel,Manual,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,7379991000.0
Petrol,Manual,Maruti Baleno Vxi,1467000000.0
Diesel,Manual,Mercedes-Benz E-Class 220 CDI,3150000000.0
Petrol,Manual,Tata Indica GLS BS IV,675000000.0
Petrol,Manual,Maruti Alto LXi,1620000000.0
Diesel,Manual,Ford Figo Aspire 1.5 TDCi Trend,9450000000.0
Diesel,Manual,Maruti Swift VDI,3600000000.0
Diesel,Manual,Volkswagen Polo Diesel Highline 1.2L,3914991000.0
Petrol,Manual,Tata Indigo GLX,900000000.0
Diesel,Manual,Maruti Swift Dzire LDI Optional,5866000000.0
Petrol,Manual,Tata Indica GLS BS IV,1800000000.0
Diesel,Manual,Renault Scala Diesel RxL,5600000000.0
Diesel,Manual,Ford EcoSport 1.5 Diesel Ambiente BSIV,11060000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL Plus,7000000000.0
Diesel,Manual,Skoda Rapid 1.6 TDI Elegance,2475000000.0
Diesel,Manual,Hyundai i20 1.4 CRDi Sportz,4050000000.0
Petrol,Manual,Maruti Wagon R VXI,5040000000.0
Petrol,Manual,Maruti Alto LXi BSIII,1890000000.0
Petrol,Manual,Maruti Alto K10 LXI,3080000000.0
Petrol,Manual,Chevrolet Aveo 1.4 LT BSIV,2250000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 8 Seater,13860000000.0
Diesel,Manual,Mahindra Quanto C4,1980000000.0
Diesel,Automatic,Jaguar XF 3.0 Litre S Premium Luxury,10681878375.0
Petrol,Manual,Honda City i VTEC V,7420000000.0
Diesel,Manual,Maruti Baleno Alpha 1.3,8050000000.0
Diesel,Manual,Mahindra Xylo E4,3600000000.0
Diesel,Manual,Honda Mobilio S i DTEC,9520000000.0
Diesel,Automatic,Hyundai Santa Fe 4WD AT,14000000000.0
Petrol,Manual,Maruti Alto 800 LXI,3640000000.0
Petrol,Manual,Tata Manza Aura (ABS) Safire BS IV,1350000000.0
Petrol,Manual,Maruti Alto LXi BSIII,1620000000.0
Diesel,Manual,Force One EX,4844000000.0
Diesel,Manual,Mahindra Xylo D2 BS IV,6300000000.0
Petrol,Manual,Hyundai Grand i10 1.2 Kappa Sportz BSIV,7000000000.0
Diesel,Manual,Hyundai Grand i10 1.2 CRDi Asta,9800000000.0
Petrol,Manual,Maruti Alto 800 LXI,3920000000.0
Petrol,Automatic,Hyundai Santro Magna AMT BSIV,6650000000.0
Diesel,Manual,Maruti Swift Dzire VDi,2700000000.0
Petrol,Manual,Maruti Alto K10 LXI,2813986000.0
Diesel,Manual,Skoda Laura 1.9 TDI MT Ambiente,1800000000.0
Petrol,Manual,Chevrolet Aveo U-VA 1.2 LS,1890000000.0
Diesel,Manual,Tata Indigo LS BSII,1440000000.0
Diesel,Manual,Hyundai Verna CRDi SX ABS,1575000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2880000000.0
Petrol,Manual,Maruti Alto LXi,990000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,2700000000.0
Petrol,Manual,Honda City V MT,6300000000.0
Diesel,Manual,Tata Indica Vista Aura 1.3 Quadrajet,1215000000.0
Diesel,Manual,Mahindra Bolero Power Plus Plus Non AC BSIV PS,7000000000.0
Diesel,Manual,Mahindra Scorpio VLX 2WD AIRBAG BSIV,4950000000.0
Diesel,Manual,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,14700000000.0
Petrol,Manual,Honda City i VTEC V,7000000000.0
Diesel,Manual,Maruti Ritz VDi,1620000000.0
Petrol,Manual,Hyundai Santro Xing GLS,1530000000.0
Petrol,Manual,Honda Brio 1.2 S Option MT,6789986000.0
Petrol,Manual,Maruti A-Star Vxi,1350000000.0
Petrol,Manual,Maruti Alto K10 VXI Airbag,5320000000.0
Petrol,Manual,Hyundai Santro Sportz BSIV,6720000000.0
Diesel,Manual,Volkswagen Polo Diesel Highline 1.2L,2610000000.0
Petrol,Manual,Fiat Linea Dynamic,3150000000.0
Petrol,Manual,Maruti Alto 800 LXI,1540000000.0
Petrol,Manual,Hyundai Santro LE zipPlus,630000000.0
Petrol,Automatic,Volkswagen Vento Petrol Highline AT,2700000000.0
Petrol,Manual,Maruti Alto 800 LX,2520000000.0
Petrol,Manual,Renault KWID RXL,4200000000.0
Petrol,Manual,Maruti Baleno Delta 1.2,7126000000.0
Diesel,Manual,Maruti SX4 S Cross DDiS 320 Zeta,9100000000.0
Diesel,Manual,Maruti Swift VDI BSIV,6300000000.0
Diesel,Manual,Mahindra Jeep Classic,1530000000.0
Diesel,Manual,Mahindra Scorpio 2.6 Turbo 7 Str,1890000000.0
Diesel,Manual,Hyundai i20 Asta 1.4 CRDi,3240000000.0
Diesel,Manual,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,4455000000.0
Petrol,Manual,Maruti Alto LX,945000000.0
Petrol,Manual,Hyundai i20 Magna,2430000000.0
Petrol,Manual,Ford Figo Petrol LXI,1170000000.0
Diesel,Manual,Honda City i DTEC S,9800000000.0
Diesel,Manual,Chevrolet Cruze LTZ,3600000000.0
Petrol,Manual,Maruti Swift ZXI ABS,2250000000.0
Diesel,Manual,Honda Amaze VX i-DTEC,2925000000.0
Petrol,Manual,Maruti Alto LXi,621000000.0
Diesel,Manual,Mahindra Scorpio S11 BSIV,16616255250.0
Petrol,Manual,Maruti Zen Estilo VXI BSIII,810000000.0
Diesel,Manual,Mahindra XUV500 W6 1.99 mHawk,14000000000.0
CNG,Manual,Hyundai Accent GLE CNG,1305000000.0
Petrol,Manual,Maruti Alto K10 LX,3500000000.0
Diesel,Manual,Maruti Swift VDI,2304000000.0
Diesel,Manual,Tata Indica DLS,630000000.0
Petrol,Manual,Maruti Wagon R VX,450000000.0
Petrol,Manual,Renault KWID RXT,3360000000.0
Petrol,Manual,Tata Indica Vista Aqua 1.2 Safire BSIV,873000000.0
Diesel,Manual,Tata Indigo CR4,1170000000.0
Petrol,Manual,Maruti Swift 1.3 VXi,1791000000.0
Petrol,Automatic,Honda Civic 1.8 S AT,1125000000.0
Diesel,Manual,Hyundai Xcent 1.1 CRDi Base,5880000000.0
Diesel,Manual,Mahindra NuvoSport N8,7350000000.0
Petrol,Manual,Hyundai Santro Xing GLS,1125000000.0
Diesel,Manual,Hyundai Verna Transform CRDi VGT SX ABS,2925000000.0
Diesel,Manual,Volkswagen Vento New Diesel Highline,2970000000.0
Petrol,Manual,Maruti Wagon R LXI BS IV,990000000.0
Petrol,Manual,Maruti S-Presso VXI Plus,6300000000.0
Petrol,Manual,Maruti Swift 1.3 VXi,765000000.0
Petrol,Manual,Honda Civic 1.8 S MT,2069991000.0
Petrol,Manual,Hyundai i10 Magna,2250000000.0
Diesel,Manual,Ford Ecosport 1.5 DV5 MT Titanium,9100000000.0
Petrol,Manual,Toyota Etios Liva 1.2 VX,9100000000.0
Diesel,Manual,Maruti Vitara Brezza VDi,10500000000.0
Petrol,Manual,Toyota Yaris G,11900000000.0
Petrol,Manual,Hyundai EON Era Plus Option,4410000000.0
Petrol,Manual,Maruti Swift LXI Option,5810000000.0
Diesel,Manual,Maruti Ciaz ZDi Plus,8960000000.0
Petrol,Manual,Maruti Ciaz 1.4 Alpha,10920000000.0
Diesel,Automatic,Toyota Fortuner 4x2 AT,16616255250.0
Diesel,Manual,Hyundai Creta 1.6 CRDi SX,11900000000.0
Diesel,Manual,Hyundai Creta 1.6 CRDi SX,12600000000.0
Petrol,Manual,Toyota Corolla Altis GL MT,16100000000.0
Petrol,Manual,Maruti Esteem Lxi - BSIII,675000000.0
Diesel,Manual,Volkswagen Vento Diesel Comfortline,1935000000.0
Petrol,Automatic,Maruti SX4 ZXI AT,1170000000.0
Petrol,Automatic,Hyundai Santro Magna AMT BSIV,5600000000.0
Petrol,Automatic,Maruti Swift Dzire AMT ZXI,7700000000.0
Petrol,Manual,Chevrolet Beat LT,3430000000.0
Diesel,Manual,Maruti Swift VDI BSIV,2880000000.0
Diesel,Automatic,Mahindra TUV 300 T8 AMT,10220000000.0
Petrol,Manual,Ford Fusion 1.6 Duratec Petrol,1080000000.0
Petrol,Manual,Honda City i-VTEC VX,13300000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,4900000000.0
Petrol,Manual,Maruti Esteem Vxi,900000000.0
Petrol,Manual,Maruti Wagon R VXI BS IV,4900000000.0
Petrol,Manual,Maruti Wagon R VXI BSIII,720000000.0
Petrol,Manual,Hyundai Verna 1.6 VTVT,3330000000.0
Petrol,Manual,Hyundai EON D Lite Plus,1440000000.0
Diesel,Manual,Tata Sumo Victa EX 7/9 Str BSII,1170000000.0
Petrol,Manual,Chevrolet Sail Hatchback 1.2 LS,3500000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2430000000.0
Diesel,Automatic,BMW X1 sDrive 20d xLine,16616255250.0
Petrol,Manual,Hyundai EON Era Plus,1440000000.0
Petrol,Manual,Hyundai EON Magna Plus,3219986000.0
Diesel,Manual,Mahindra Bolero Power Plus ZLX,10500000000.0
Diesel,Manual,Chevrolet Optra Magnum 2.0 LS,1755000000.0
Petrol,Manual,Datsun RediGO S,3780000000.0
Petrol,Manual,Skoda Fabia 1.2 MPI Ambition Plus,2700000000.0
Diesel,Manual,Chevrolet Beat Diesel LT,1800000000.0
Petrol,Manual,Maruti Zen Estilo 1.1 LXI BSIII,1080000000.0
Petrol,Manual,Maruti Esteem Vxi - BSIII,855000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2069991000.0
Diesel,Manual,Renault Fluence 1.5,2700000000.0
Petrol,Manual,Renault KWID RXT,2800000000.0
Petrol,Manual,Maruti Alto 800 LXI,3500000000.0
Petrol,Manual,Maruti Swift Dzire 1.2 Vxi BSIV,3312000000.0
Diesel,Manual,Toyota Innova 2.5 GX (Diesel) 7 Seater,9100000000.0
Diesel,Manual,Mahindra Jeep CL 500 MDI,300000000.0
LPG,Manual,Maruti Wagon R LXI DUO BS IV,1620000000.0
Petrol,Manual,Hyundai Grand i10 1.2 Kappa Sportz Option,7350000000.0
Diesel,Manual,Ford Endeavour 4x4 XLT,3150000000.0
Diesel,Manual,Mahindra TUV 300 Plus P4,11900000000.0
Diesel,Manual,Volkswagen Jetta 2.0 TDI Comfortline,3150000000.0
Petrol,Manual,Maruti Swift 1.3 VXi,1440000000.0
Diesel,Manual,Maruti Swift LDI Optional,7000000000.0
Petrol,Manual,Hyundai Santro Xing GLS,1170000000.0
Diesel,Manual,Tata Zest Quadrajet 1.3 75PS XE,4900000000.0
Petrol,Manual,Maruti Wagon R LXI,630000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 7 Seater,10500000000.0
Diesel,Manual,Honda Amaze VX i-DTEC,4050000000.0
Diesel,Manual,Maruti Swift Dzire LDI,6020000000.0
Diesel,Manual,Maruti SX4 VDI,2340000000.0
Diesel,Manual,Maruti Swift VDI,3330000000.0
CNG,Manual,Chevrolet Aveo 1.4 CNG,2069991000.0
Diesel,Manual,Ford Figo Diesel EXI,1260000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 7 Seater,6300000000.0
Petrol,Manual,Hyundai Elite i20 Magna Plus BSIV,7630000000.0
Petrol,Manual,Datsun RediGO T Option,2800000000.0
Diesel,Manual,Tata Safari Storme VX,7000000000.0
Petrol,Manual,Maruti Alto LXi,630000000.0
Diesel,Manual,Mahindra Thar 4X4,5220000000.0
CNG,Manual,Maruti Eeco 5 STR With AC Plus HTR CNG,1440000000.0
Petrol,Manual,Maruti Alto LXi,1440000000.0
Diesel,Manual,Maruti Ertiga SHVS ZDI Plus,10640000000.0
Petrol,Manual,Hyundai EON Magna Optional,4200000000.0
LPG,Manual,Maruti Omni 5 Str STD LPG,450000000.0
Diesel,Manual,Mahindra Bolero 2011-2019 SLX,11200000000.0
Diesel,Manual,Maruti Swift Dzire VDI,9520000000.0
LPG,Manual,Maruti 800 DUO AC LPG,765000000.0
Diesel,Manual,Toyota Innova Crysta 2.4 G MT BSIV,16616255250.0
Petrol,Manual,Maruti Swift VXI BSIV,7000000000.0
Diesel,Automatic,Audi Q5 2.0 TDI,16616255250.0
Petrol,Manual,Hyundai Accent GLX,1305000000.0
Diesel,Manual,Mahindra Quanto C6,2700000000.0
Diesel,Manual,Maruti Swift VDI Optional,8400000000.0
Petrol,Manual,Maruti Swift Dzire VXI,5600000000.0
Petrol,Manual,Hyundai Santro Xing XK eRLX EuroIII,1170000000.0
Petrol,Manual,Maruti 800 AC BSII,405000000.0
Petrol,Manual,Maruti Baleno Zeta 1.2,8974000000.0
Diesel,Manual,Maruti Swift Dzire VDI,9100000000.0
Diesel,Manual,Ford Freestyle Titanium Diesel,10976000000.0
Petrol,Manual,Ford Figo Titanium,8890000000.0
Diesel,Manual,Ford Ecosport 1.5 Diesel Titanium,14000000000.0
Diesel,Manual,Ford Figo 1.5D Titanium Opt MT,6930000000.0
Petrol,Manual,Hyundai Santro Xing GLS,2916000000.0
Diesel,Automatic,Ford Endeavour 3.2 Titanium AT 4X4,16616255250.0
Petrol,Manual,Maruti Alto 800 LXI,2800000000.0
Diesel,Manual,Maruti Swift Dzire VDI,4480000000.0
Petrol,Manual,Hyundai EON Magna Optional,4200000000.0
Diesel,Manual,Tata Indica Vista Quadrajet LX,1620000000.0
Diesel,Manual,Toyota Innova 2.5 V Diesel 8-seater,4500000000.0
Petrol,Manual,Toyota Etios VX,2745000000.0
Petrol,Manual,Maruti 800 AC,1125000000.0
Diesel,Manual,Maruti Swift Dzire ZDI,11200000000.0
Diesel,Manual,Mahindra Scorpio SLE BSIV,3780000000.0
Diesel,Manual,Maruti Vitara Brezza ZDi Plus,12250000000.0
Diesel,Manual,Maruti Swift Dzire ZDI,8120000000.0
Diesel,Manual,Maruti Swift Ldi BSIV,3150000000.0
Petrol,Manual,Hyundai Accent GLS,1080000000.0
Diesel,Manual,Tata Indica Vista TDI LS,1350000000.0
Diesel,Manual,Renault Duster 110PS Diesel RxZ,5850000000.0
Petrol,Manual,Maruti Alto K10 2010-2014 VXI,2025000000.0
Petrol,Automatic,Honda Amaze S AT i-Vtech,5600000000.0
Petrol,Manual,Hyundai Getz GLS,2250000000.0
Petrol,Manual,Hyundai Santro Xing GL Plus,1080000000.0
Petrol,Manual,Maruti SX4 Vxi BSIV,2250000000.0
Petrol,Manual,Maruti Alto K10 LXI,1575000000.0
Diesel,Manual,Maruti Ignis 1.3 Delta,8260000000.0
Diesel,Manual,Tata Indigo CS LX (TDI) BS-III,3150000000.0
Diesel,Manual,Mahindra XUV500 W6 2WD,12600000000.0
Petrol,Automatic,Maruti Alto K10 VXI AGS,5250000000.0
Petrol,Manual,Hyundai EON Era Plus,4480000000.0
Diesel,Manual,Maruti Swift Dzire VDI,4725000000.0
Diesel,Manual,Nissan Evalia XV,9100000000.0
Diesel,Manual,Hyundai Grand i10 1.2 CRDi Sportz Option,8050000000.0
Petrol,Manual,Hyundai i10 Magna,4970000000.0
Diesel,Manual,Mahindra KUV 100 D75 K4 Plus 5Str,6580000000.0
Petrol,Manual,Maruti Wagon R LXI,1989000000.0
Petrol,Manual,Hyundai Santro Xing GLS,1755000000.0
Petrol,Manual,Hyundai Santro Xing XG,810000000.0
Diesel,Manual,Hyundai Verna SX Diesel,5220000000.0
Petrol,Manual,Maruti Eeco 7 Seater Standard BSIV,4550000000.0
Petrol,Manual,Honda City Corporate Edition,4455000000.0
Petrol,Manual,Hyundai EON Era,4060000000.0
Petrol,Manual,Datsun RediGO 1.0 T Option,5250000000.0
Diesel,Manual,Tata Indica Vista TDI LS,1899000000.0
Petrol,Manual,Maruti Alto LXI,630000000.0
Petrol,Manual,Hyundai i10 Magna 1.2,2025000000.0
Diesel,Manual,Mahindra Scorpio LX,5880000000.0
Petrol,Manual,Chevrolet Sail Hatchback 1.2 LS,3920000000.0
Petrol,Manual,Hyundai i20 Sportz 1.2,3600000000.0
Diesel,Manual,Mahindra XUV500 W6 2WD,11900000000.0
Diesel,Manual,Ford Fiesta Titanium 1.5 TDCi,4950000000.0
Diesel,Manual,Renault Captur 1.5 Diesel RXT Mono,14000000000.0
Diesel,Manual,Mahindra Xylo D2 Maxx,4900000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 EX 4x2,3150000000.0
Petrol,Manual,Honda Civic 1.8 S MT,1530000000.0
Petrol,Manual,Ford Aspire Titanium BSIV,11605986000.0
Petrol,Manual,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,15666000000.0
Petrol,Manual,Ford Figo Titanium,10444000000.0
Petrol,Manual,Ford Ecosport 1.5 Petrol Trend,14420000000.0
Diesel,Manual,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,16616255250.0
Petrol,Manual,Ford Freestyle Titanium,11367986000.0
Diesel,Manual,Ford Ecosport Thunder Edition Diesel,16616255250.0
Petrol,Manual,Ford Freestyle Titanium Plus,11928000000.0
Diesel,Manual,Tata Indica DLE,405000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL Optional,3870000000.0
Diesel,Manual,Mahindra Scorpio S2 9 Seater,11620000000.0
Diesel,Manual,Mahindra Scorpio VLS 2.2 mHawk,3689991000.0
Diesel,Manual,Maruti Swift VDI,1710000000.0
Petrol,Manual,Honda Accord VTi-L (MT),1800000000.0
Petrol,Manual,Hyundai Accent GLX,1080000000.0
Diesel,Manual,Mahindra Bolero Power Plus Plus AC BSIV PS,11900000000.0
Diesel,Manual,Tata Indigo CS LE (TDI) BS-III,855000000.0
Petrol,Manual,Maruti Wagon R LXI BS IV,1917000000.0
Diesel,Manual,Volkswagen Ameo 1.5 TDI Highline Plus 16,9240000000.0
Petrol,Manual,Nissan Micra XL,5810000000.0
Petrol,Manual,Ford Ecosport 1.5 Petrol Titanium Plus,15400000000.0
Diesel,Manual,Mahindra XUV500 W8 4WD,5850000000.0
Diesel,Automatic,Mahindra XUV500 AT W10 AWD,13579986000.0
Diesel,Manual,Mahindra XUV500 W10 2WD,16616255250.0
Diesel,Automatic,Maruti Swift Dzire AMT VDI,10010000000.0
Diesel,Manual,Maruti Swift VDI,7910000000.0
Diesel,Manual,Mahindra Thar 4X4,5535000000.0
Diesel,Manual,Tata New Safari 4X4,1791000000.0
Diesel,Manual,Maruti Swift Vdi BSIII,2925000000.0
Diesel,Manual,Ford Figo Diesel EXI,3689991000.0
Diesel,Automatic,Hyundai Verna SX CRDi AT,4500000000.0
Diesel,Manual,Ford Figo Diesel LXI,2025000000.0
Petrol,Manual,Maruti Alto LX BSIII,1215000000.0
Diesel,Automatic,Renault Koleos 2.0 Diesel,6750000000.0
LPG,Manual,Maruti Wagon R LXI DUO BSIII,1395000000.0
Diesel,Manual,Volkswagen Polo Diesel Highline 1.2L,3015000000.0
Diesel,Manual,Ford Ikon 1.8 D,1034991000.0
Diesel,Manual,Mercedes-Benz New C-Class 200 CDI Classic,6291000000.0
Diesel,Manual,Mahindra Bolero DI,990000000.0
Petrol,Manual,Hyundai i20 Asta 1.2,2700000000.0
Diesel,Manual,Mahindra Scorpio S4 4WD,9800000000.0
Diesel,Manual,Maruti Ertiga SHVS LDI Option,9800000000.0
Petrol,Manual,Maruti Alto 800 LXI,1890000000.0
Diesel,Manual,Maruti Ertiga VDI,5400000000.0
Diesel,Manual,Tata Manza Aura (ABS) Quadrajet BS IV,1620000000.0
Petrol,Manual,Maruti Wagon R VXi BSII,1980000000.0
Petrol,Manual,Chevrolet Spark 1.0 LT,630000000.0
Diesel,Manual,Hyundai Creta 1.4 CRDi Base,13300000000.0
Diesel,Manual,Ford Fiesta 1.5 TDCi Ambiente,11200000000.0
Diesel,Manual,Mahindra XUV500 W8 4WD,6300000000.0
Petrol,Manual,Renault KWID 1.0,3710000000.0
Diesel,Manual,Volkswagen Polo Diesel Trendline 1.2L,1575000000.0
Diesel,Manual,Mahindra Quanto C6,2340000000.0
Diesel,Manual,Toyota Innova 2.5 VX (Diesel) 7 Seater,8550000000.0
Diesel,Manual,Maruti Swift Vdi BSIII,2250000000.0
Diesel,Manual,Mahindra Scorpio S10 7 Seater,8820000000.0
Petrol,Manual,Tata Nano LX SE,315000000.0
Diesel,Manual,Chevrolet Enjoy TCDi LS 8 Seater,4620000000.0
Petrol,Manual,Maruti Alto LXi,1350000000.0
Diesel,Manual,Tata Indigo LS,945000000.0
Diesel,Manual,Tata Indica Vista TDI LX,1665000000.0
Diesel,Manual,Fiat Grande Punto EVO 1.3 Active,3640000000.0
Diesel,Manual,Maruti Swift Dzire VDi,4050000000.0
Petrol,Manual,Maruti Swift VXI Deca,7000000000.0
Petrol,Manual,Maruti Alto K10 2010-2014 VXI,2340000000.0
Diesel,Manual,Volkswagen Polo Diesel Trendline 1.2L,2385000000.0
Diesel,Manual,Mahindra Thar CRDe,11200000000.0
Diesel,Manual,Tata Safari Storme VX Varicor 400,12179986000.0
Petrol,Manual,Maruti Baleno Alpha 1.2,9660000000.0
Diesel,Manual,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,7425000000.0
Petrol,Manual,Maruti Alto LX BSIII,1440000000.0
Diesel,Manual,Mahindra Scorpio 2.6 SLX CRDe,2700000000.0
Petrol,Manual,Maruti Wagon R VXI,900000000.0
Diesel,Manual,Hyundai i20 Asta 1.4 CRDi,7420000000.0
Petrol,Manual,Maruti Swift VXI Optional,5040000000.0
Petrol,Manual,Maruti Swift 1.2 DLX,3080000000.0
Petrol,Manual,Maruti Alto 800 LXI,2492000000.0
Diesel,Manual,Mahindra Thar DI 4X2,7210000000.0
Petrol,Manual,Maruti Ritz VXi,4200000000.0
Diesel,Manual,Tata Indica Vista Quadrajet LS,1350000000.0
Petrol,Manual,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,10500000000.0
Diesel,Manual,Toyota Innova 2.5 G1 BSIV,8550000000.0
Petrol,Manual,Maruti 800 Std BSII,810000000.0
Petrol,Manual,Tata Indica GLS BS IV,585000000.0
Diesel,Manual,Hyundai Verna 1.6 CRDI,2808000000.0
Diesel,Manual,Maruti Vitara Brezza LDi,9800000000.0
Petrol,Manual,Hyundai Santro Xing XL eRLX Euro III,1350000000.0
Diesel,Manual,Renault Fluence 1.5,4050000000.0
Diesel,Manual,Hyundai Verna Transform CRDi VGT ABS,2069991000.0
Diesel,Manual,Maruti Swift Ldi BSIII,999000000.0
Diesel,Manual,Maruti Swift Dzire VDi,2250000000.0
Diesel,Manual,Ford Freestyle Titanium Plus Diesel,10500000000.0
Petrol,Automatic,Ford Figo 1.5P Titanium AT,10836000000.0
Petrol,Automatic,Ford Figo 1.5P Titanium AT,9954000000.0
Diesel,Manual,Ford Figo 1.5D Titanium MT,8400000000.0
Diesel,Manual,Maruti Swift Dzire VDI,6370000000.0
Petrol,Manual,Datsun GO T Petrol,3150000000.0
Diesel,Manual,Maruti Swift Dzire VDI,9100000000.0
Petrol,Manual,Chevrolet Beat LT,1800000000.0
Diesel,Automatic,Hyundai Creta 1.6 CRDi AT SX Plus,12250000000.0
Diesel,Automatic,Skoda Rapid 1.5 TDI AT Ambition BSIV,10500000000.0
Diesel,Automatic,Maruti Swift Dzire AMT VDI,10150000000.0
Petrol,Manual,Maruti Alto LXi,900000000.0
Diesel,Manual,Tata Hexa XT,15400000000.0
Diesel,Automatic,Ford Endeavour 3.2 Titanium AT 4X4,16616255250.0
Petrol,Manual,Renault KWID RXT Optional,3920000000.0
Diesel,Manual,Tata Indica Vista Aqua TDI BSIII,1350000000.0
Petrol,Manual,Tata Manza Aura Safire,1800000000.0
Diesel,Manual,Maruti Ritz VDi,1332000000.0
Petrol,Manual,Maruti Swift Dzire VXi,2294991000.0
Petrol,Manual,Maruti Swift Dzire ZXI,3240000000.0
Petrol,Manual,Maruti Alto LX,855000000.0
Diesel,Manual,Mahindra Bolero SLE BSIII,1665000000.0
