price_in_rp,pendapatan,tabungan,DP,Tenor,Suku_Bunga,Cicilan_Bulanan
1330000000.0,7720000,1544000,266000000.0,10,8.0,12909256.039410066
7775000000.0,3199000,639800,1555000000.0,5,6.5,121701441.92049232
1250000000.0,2271000,454200,312500000.0,25,5.5,5757070.240138754
575000000.0,8839000,1767800,86250000.0,25,7.0,3454383.326682006
476000000.0,1894000,378800,95200000.0,5,8.0,7721250.945027994
1350000000.0,1646000,329200,135000000.0,10,5.5,13185942.772198303
540000000.0,829000,165800,108000000.0,20,9.5,4026806.7314408147
360000000.0,8355000,1671000,90000000.0,10,8.0,3275845.047594659
451000000.0,8353000,1670600,90200000.0,15,9.0,3659473.8356557055
443000000.0,5280000,1056000,66450000.0,10,6.5,4275649.082220103
439000000.0,1318000,263600,109750000.0,25,8.5,2651210.1722990675
425000000.0,2115000,423000,106250000.0,20,7.0,2471265.3572851582
415000000.0,1582000,316400,83000000.0,15,5.5,2712717.0693421634
409000000.0,7185000,1437000,102250000.0,20,9.0,2759909.369570398
300000000.0,896000,179200,60000000.0,5,9.0,4982005.25432493
470000000.0,9915000,1983000,70500000.0,5,8.5,8196354.265156979
470000000.0,398000,79600,117500000.0,5,8.0,7147428.986665882
599000000.0,5168000,1033600,59900000.0,20,7.0,4179636.561921345
200000000.0,8404000,1680800,20000000.0,5,8.0,3649750.971914493
3800000000.0,131000,26200,760000000.0,20,5.0,20062654.472186424
7775000000.0,8808000,1761600,1555000000.0,25,9.5,54343932.3056834
650000000.0,3069000,613800,162500000.0,15,9.5,5090595.328960987
1800000000.0,6506000,1301200,180000000.0,15,5.0,12810856.753213052
6000000000.0,475000,95000,900000000.0,15,8.0,48738256.300848186
5000000000.0,9440000,1888000,750000000.0,15,10.0,45670717.50259501
7000000000.0,9099000,1819800,1050000000.0,15,6.5,51830888.23519325
2500000000.0,2863000,572600,375000000.0,25,6.0,13691404.781567182
900000000.0,7728000,1545600,225000000.0,25,8.5,5435282.813369386
1500000000.0,5119000,1023800,150000000.0,20,6.5,10065237.32945385
1350000000.0,5833000,1166600,337500000.0,20,6.0,7253864.4670915
5000000000.0,8115000,1623000,500000000.0,5,9.5,94508375.89372067
4200000000.0,5030000,1006000,630000000.0,5,7.0,70690278.7890476
4850000000.0,7533000,1506600,1212500000.0,20,5.0,24005890.014005963
1350000000.0,4944000,988800,270000000.0,15,8.5,10635187.22559641
1350000000.0,1742000,348400,135000000.0,5,5.5,23207912.038715206
1350000000.0,3894000,778800,202500000.0,10,5.5,12453390.395965062
1350000000.0,6856000,1371200,337500000.0,20,9.5,9437828.276814409
285000000.0,1137000,227400,28500000.0,10,10.0,3389666.401017193
285000000.0,3243000,648600,71250000.0,10,7.0,2481818.7432980826
7775000000.0,7987000,1597400,777500000.0,25,7.0,49456874.32932448
1350000000.0,3365000,673000,202500000.0,20,5.0,7572992.107511159
459000000.0,9965000,1993000,91800000.0,15,5.5,3000330.445368802
1350000000.0,3201000,640200,337500000.0,5,5.0,19107124.06456113
1350000000.0,5814000,1162800,270000000.0,15,5.5,8824501.309908241
600000000.0,5450000,1090000,150000000.0,10,6.0,4995922.5873743035
2600000000.0,2597000,519400,390000000.0,10,6.0,24535530.929104913
7775000000.0,9973000,1994600,1943750000.0,20,7.5,46976153.09898947
1350000000.0,8409000,1681800,135000000.0,5,6.5,23772870.085755333
1350000000.0,3757000,751400,270000000.0,5,8.0,21898505.83148696
835000000.0,3946000,789200,125250000.0,5,8.0,14391170.84620173
1350000000.0,9664000,1932800,202500000.0,15,6.0,9683257.101856105
879000000.0,571000,114200,131850000.0,20,8.5,6483941.288090588
1350000000.0,9433000,1886600,202500000.0,10,6.0,12739602.597804474
1350000000.0,6363000,1272600,135000000.0,15,8.5,11964585.62879596
1350000000.0,6691000,1338200,337500000.0,20,9.0,9109725.302982975
1350000000.0,1026000,205200,337500000.0,20,6.0,7253864.4670915
1350000000.0,6117000,1223400,202500000.0,10,8.0,13922341.452277303
7775000000.0,8893000,1778600,777500000.0,10,5.0,74219344.2885431
900000000.0,2335000,467000,135000000.0,15,9.0,7759139.368837625
1350000000.0,4212000,842400,337500000.0,10,5.0,10739133.417956397
1350000000.0,6655000,1331000,135000000.0,10,9.5,15721803.243634526
1350000000.0,4925000,985000,135000000.0,5,5.5,23207912.038715206
1350000000.0,2894000,578800,337500000.0,20,8.0,8468955.698558846
1350000000.0,733000,146600,135000000.0,20,6.0,8704637.3605098
1350000000.0,6671000,1334200,135000000.0,10,5.5,13185942.772198303
1350000000.0,8362000,1672400,270000000.0,20,9.5,10067016.828602036
1500000000.0,5559000,1111800,300000000.0,20,10.0,11580259.740888106
628000000.0,5159000,1031800,94200000.0,15,10.0,5736242.118325934
595000000.0,7479000,1495800,148750000.0,20,9.5,4159635.425707091
1900000000.0,3993000,798600,285000000.0,15,5.5,13195897.792131305
685000000.0,1955000,391000,68500000.0,20,9.5,5746588.772993662
285000000.0,1483000,296600,71250000.0,25,5.5,1312612.0147516357
400000000.0,7224000,1444800,40000000.0,25,10.0,3271322.68394422
800000000.0,5620000,1124000,120000000.0,5,7.0,13464815.007437639
300000000.0,7018000,1403600,30000000.0,25,5.0,1578393.1120715463
850000000.0,1505000,301000,212500000.0,10,7.5,7567237.782410634
1200000000.0,1183000,236600,300000000.0,5,9.5,18901675.178744137
550000000.0,3812000,762400,55000000.0,25,7.0,3498557.0265116994
355000000.0,7691000,1538200,53250000.0,20,7.5,2430877.461542563
430000000.0,163000,32600,86000000.0,10,8.5,4265107.697283184
245000000.0,6900000,1380000,61250000.0,5,9.5,3859092.0156602613
245000000.0,1239000,247800,36750000.0,25,8.0,1607307.276844284
950000000.0,9573000,1914600,142500000.0,25,5.0,4720564.58517694
250000000.0,9897000,1979400,50000000.0,10,5.0,2121310.3047815105
250000000.0,876000,175200,25000000.0,5,7.5,4508538.434015295
295000000.0,3491000,698200,29500000.0,20,5.0,1752182.487620229
235000000.0,9679000,1935800,58750000.0,15,9.0,1787644.854585139
350000000.0,3883000,776600,52500000.0,10,6.5,3378052.3222957924
350000000.0,3178000,635600,35000000.0,10,7.0,3657417.0953866476
350000000.0,7150000,1430000,70000000.0,15,6.5,2439100.6228326233
225000000.0,9658000,1931600,22500000.0,25,9.0,1699372.6363605543
280000000.0,3064000,612800,56000000.0,10,7.0,2600829.9344971715
650000000.0,409000,81800,65000000.0,20,8.0,4893174.403611778
549000000.0,1135000,227000,137250000.0,10,6.5,4675337.962034597
434000000.0,4107000,821400,43400000.0,25,10.0,3549385.112079479
750000000.0,2728000,545600,75000000.0,10,5.0,7159422.278637598
450000000.0,6826000,1365200,112500000.0,20,6.5,2516309.3323634625
1100000000.0,553000,110600,220000000.0,5,6.5,17218210.43248123
3000000000.0,4126000,825200,750000000.0,25,8.0,17365864.935892623
1800000000.0,4842000,968400,180000000.0,25,5.0,9470358.672429277
3300000000.0,9460000,1892000,660000000.0,20,9.5,24608263.35880498
1050000000.0,1965000,393000,157500000.0,5,9.0,18526832.03952083
775000000.0,155000,31000,77500000.0,5,8.5,14310280.600618253
919000000.0,7845000,1569000,91900000.0,15,9.0,8388998.91760209
908000000.0,7767000,1553400,227000000.0,5,8.5,13971757.833721908
775000000.0,921000,184200,155000000.0,25,8.5,4992407.917465214
440000000.0,1625000,325000,88000000.0,10,9.0,4458987.23600876
1020000000.0,2289000,457800,153000000.0,20,5.5,5963982.959139564
805000000.0,9564000,1912800,80500000.0,15,8.5,7134438.097170924
1000000000.0,5353000,1070600,100000000.0,15,10.0,9671446.05937306
2600000000.0,9783000,1956600,520000000.0,25,8.0,16053777.362958513
500000000.0,7268000,1453600,100000000.0,25,6.5,2700828.645390567
7500000000.0,9576000,1915200,1875000000.0,10,7.0,65311019.560475856
2500000000.0,7506000,1501200,500000000.0,25,9.0,16783927.272696834
820000000.0,7089000,1417800,164000000.0,15,8.5,6459891.499991893
389000000.0,6132000,1226400,77800000.0,25,10.0,2827876.7201206707
4000000000.0,2040000,408000,1000000000.0,10,8.0,36398278.30660732
85000000.0,2531000,506200,17000000.0,5,9.0,1411568.1553920633
338000000.0,5363000,1072600,84500000.0,20,6.5,1890027.8985307782
3500000000.0,9096000,1819200,350000000.0,10,9.0,39902868.73132838
550000000.0,8239000,1647800,82500000.0,10,7.5,5549307.707101132
799000000.0,7615000,1523000,79900000.0,10,6.5,8165235.041892116
811000000.0,8489000,1697800,202750000.0,20,10.0,5869744.156162659
660000000.0,4687000,937400,165000000.0,15,9.0,5020619.591600816
1200000000.0,3404000,680800,300000000.0,25,6.0,5798712.613369631
330000000.0,2314000,462800,66000000.0,15,5.0,2087695.174597683
1200000000.0,5056000,1011200,120000000.0,5,10.0,22946808.2881698
660000000.0,9645000,1929000,99000000.0,25,5.0,3279550.1328597683
2280000000.0,8032000,1606400,570000000.0,20,5.5,11762872.96439291
790000000.0,9644000,1928800,158000000.0,25,8.5,5089035.16748067
690000000.0,4663000,932600,172500000.0,15,9.0,5248829.573037216
1030000000.0,1790000,358000,257500000.0,25,9.5,6749306.705167271
660000000.0,9793000,1958600,165000000.0,20,6.5,3690587.020799745
495000000.0,2908000,581600,123750000.0,25,5.5,2279799.8150949464
885000000.0,6145000,1229000,221250000.0,5,5.0,12525781.331212293
775000000.0,8323000,1664600,77500000.0,20,5.5,4798013.972318161
900000000.0,7698000,1539600,180000000.0,5,9.5,15121340.14299531
650000000.0,1182000,236400,162500000.0,25,8.0,3762604.069443402
799000000.0,2518000,503600,159800000.0,20,7.0,4955710.796475837
930000000.0,4423000,884600,93000000.0,15,5.0,6618942.655826744
895000000.0,5196000,1039200,134250000.0,10,6.5,8638162.367013527
775000000.0,5169000,1033800,155000000.0,20,7.5,4994677.800021174
725000000.0,8153000,1630600,181250000.0,5,8.0,11025289.394325031
800000000.0,7631000,1526200,120000000.0,20,9.5,6338492.077267949
1150000000.0,784000,156800,115000000.0,20,5.5,7119633.636343078
494000000.0,8333000,1666600,74100000.0,15,6.5,3657779.8268836383
940000000.0,7903000,1580600,235000000.0,10,5.0,7477618.824354825
1200000000.0,5901000,1180200,300000000.0,20,8.0,7527960.620941197
560000000.0,531000,106200,56000000.0,5,9.0,10462211.034082353
350000000.0,1851000,370200,87500000.0,15,9.0,2662449.783424675
625000000.0,5097000,1019400,62500000.0,15,7.0,5055909.02354489
750000000.0,1584000,316800,75000000.0,10,7.5,8012369.416670083
675000000.0,1781000,356200,67500000.0,5,7.0,12029228.113262301
400000000.0,8773000,1754600,60000000.0,15,7.0,3056016.120898245
895000000.0,404000,80800,89500000.0,25,5.5,4946474.750327217
930000000.0,4154000,830800,186000000.0,20,5.0,4910070.699771941
865000000.0,8749000,1749800,129750000.0,25,9.0,6170191.263625173
1120000000.0,7130000,1426000,112000000.0,20,8.0,8431315.89545414
1150000000.0,156000,31200,115000000.0,15,9.0,10497659.146074433
1270000000.0,3593000,718600,127000000.0,5,8.5,23450395.30681959
1000000000.0,9063000,1812600,100000000.0,15,8.0,8600868.75897321
220000000.0,71000,14200,22000000.0,5,7.5,3967513.821933459
390000000.0,8319000,1663800,97500000.0,15,6.0,2468281.222041752
1580000000.0,444000,88800,237000000.0,20,8.0,11233390.126582252
1300000000.0,7118000,1423600,195000000.0,25,9.5,9654348.102537002
945000000.0,2604000,520800,189000000.0,5,6.5,14792008.053358875
1200000000.0,5396000,1079200,240000000.0,20,8.5,8331103.040309127
1580000000.0,3774000,754800,395000000.0,25,6.5,8001204.861969554
550000000.0,3804000,760800,82500000.0,20,7.0,3624522.524018232
2990000000.0,3221000,644200,747500000.0,25,7.5,16571877.162107946
1050000000.0,7778000,1555600,262500000.0,5,6.0,15224581.204424763
875000000.0,3473000,694600,131250000.0,10,6.0,8257149.8319103075
1200000000.0,1658000,331600,240000000.0,5,5.5,18337115.684910778
800000000.0,2318000,463600,120000000.0,25,7.5,5025140.009022699
750000000.0,4154000,830800,150000000.0,15,5.5,4902500.727726801
1980000000.0,5429000,1085800,495000000.0,10,5.5,16116152.277131258
1050000000.0,9266000,1853200,105000000.0,25,8.5,7609395.938717141
2990000000.0,2281000,456200,448500000.0,5,9.0,52757359.807778366
595000000.0,3694000,738800,148750000.0,5,5.0,8421288.013639903
1050000000.0,8981000,1796200,262500000.0,15,9.5,8223269.377552364
535000000.0,3681000,736200,133750000.0,20,7.5,3232442.6891266066
897000000.0,8503000,1700600,179400000.0,5,8.0,14550340.541365778
678000000.0,3910000,782000,67800000.0,10,8.5,7565606.73512267
617000000.0,3833000,766600,61700000.0,25,5.5,3410027.8446389865
2990000000.0,1131000,226200,299000000.0,25,6.5,18169824.71186504
1020000000.0,6734000,1346800,204000000.0,5,7.0,16157778.008925166
945000000.0,1177000,235400,189000000.0,10,8.5,9373318.078913044
945000000.0,4299000,859800,236250000.0,20,7.0,5494931.206198763
1050000000.0,2222000,444400,262500000.0,15,8.0,7525760.164101558
840000000.0,6258000,1251600,126000000.0,20,9.0,6424043.324770217
1050000000.0,168000,33600,157500000.0,20,10.0,8612818.18228553
1020000000.0,827000,165400,255000000.0,10,6.0,8493068.398536315
1300000000.0,9869000,1973800,195000000.0,25,8.0,8528569.224071711
800000000.0,1099000,219800,120000000.0,5,10.0,14447990.403662466
795000000.0,5627000,1125400,119250000.0,15,9.5,7056348.294452076
897000000.0,4262000,852400,224250000.0,5,9.5,14129002.196111241
607000000.0,928000,185600,151750000.0,20,7.0,3529548.40440492
1950000000.0,6158000,1231600,487500000.0,15,10.0,15716099.846481223
2500000000.0,8721000,1744200,375000000.0,10,5.0,22538921.98830355
710000000.0,6813000,1362600,177500000.0,25,10.0,4838831.470000826
800000000.0,3262000,652400,80000000.0,20,6.0,5158303.621042845
2300000000.0,4436000,887200,460000000.0,15,7.5,17057027.424050253
850000000.0,4906000,981200,170000000.0,25,8.0,5248350.291736437
900000000.0,4607000,921400,90000000.0,20,5.0,5345641.4876549365
839000000.0,6651000,1330200,209750000.0,20,9.0,5661525.577187197
3300000000.0,4543000,908600,495000000.0,25,6.5,18939560.87580135
662000000.0,5660000,1132000,132400000.0,15,7.0,4760194.522434442
679000000.0,3893000,778600,67900000.0,15,9.0,6198183.095812644
1960000000.0,595000,119000,392000000.0,15,5.5,12811868.568459373
1510000000.0,2800000,560000,302000000.0,25,9.0,10137492.072708888
1470000000.0,2475000,495000,294000000.0,5,5.5,22462966.714015704
1610000000.0,6425000,1285000,161000000.0,20,6.5,10803354.733613798
1340000000.0,4262000,852400,268000000.0,10,5.0,11370223.233628895
865000000.0,8491000,1698200,216250000.0,20,7.0,5029751.84482744
563000000.0,9703000,1940600,84450000.0,20,7.5,3855166.22774215
563000000.0,7522000,1504400,84450000.0,25,7.0,3382291.8485599468
563000000.0,1464000,292800,140750000.0,15,7.0,3795302.3736743643
670000000.0,3583000,716600,100500000.0,5,6.0,11010030.4710094
260000000.0,7327000,1465400,39000000.0,10,6.0,2453553.0929104914
365000000.0,375000,75000,73000000.0,10,8.5,3620382.115135726
660000000.0,4403000,880600,66000000.0,5,6.0,11483684.108480394
195000000.0,2253000,450600,19500000.0,15,6.0,1480968.7332250513
440000000.0,1997000,399400,44000000.0,10,10.0,5233169.180517771
400000000.0,1855000,371000,40000000.0,10,7.0,4179905.2518704548
85000000.0,9424000,1884800,8500000.0,15,6.0,645550.4734570737
410000000.0,4393000,878600,82000000.0,5,7.5,6572447.139364518
473000000.0,695000,139000,118250000.0,25,5.0,2073833.1722495595
501000000.0,6197000,1239400,75150000.0,5,7.0,8432340.39840782
200000000.0,3460000,692000,50000000.0,25,8.0,1157724.3290595082
215000000.0,141000,28200,32250000.0,5,5.5,3490737.3868931714
559000000.0,6477000,1295400,83850000.0,15,10.0,5105986.216790122
410000000.0,2780000,556000,41000000.0,5,7.5,7394003.031785083
372000000.0,2540000,508000,74400000.0,20,8.0,2489245.6453245557
375000000.0,2418000,483600,93750000.0,10,9.5,3639306.3063968807
325000000.0,7435000,1487000,32500000.0,25,5.0,1709925.871410842
325000000.0,5600000,1120000,32500000.0,10,7.5,3472026.7472237027
325000000.0,2482000,496400,81250000.0,20,10.0,2352240.259867897
200000000.0,9910000,1982000,20000000.0,10,8.0,2183896.6983964397
150000000.0,8751000,1750200,22500000.0,15,9.5,1331386.470651335
1560000000.0,1931000,386200,312000000.0,25,6.0,8040881.49053922
849000000.0,5834000,1166800,84900000.0,5,8.5,15676681.586999869
960000000.0,4285000,857000,96000000.0,25,5.5,5305715.933311876
615000000.0,6571000,1314200,123000000.0,5,5.0,9284646.952853406
940000000.0,6962000,1392400,188000000.0,5,6.5,14713743.460483959
775000000.0,1365000,273000,155000000.0,5,5.0,11700164.859286813
625000000.0,9307000,1861400,62500000.0,5,9.0,11676574.814824054
680000000.0,4170000,834000,102000000.0,10,7.5,6860962.256052309
700000000.0,6641000,1328200,105000000.0,10,6.0,6605719.865528245
600000000.0,668000,133600,60000000.0,10,6.5,6131590.769881438
995000000.0,6958000,1391600,149250000.0,25,8.5,6810208.058380975
774000000.0,1468000,293600,193500000.0,25,5.5,3564777.8926939163
590000000.0,1827000,365400,59000000.0,10,9.5,6871010.30647731
754000000.0,769000,153800,75400000.0,25,5.5,4167197.7226220355
774000000.0,2136000,427200,116100000.0,10,5.5,7139943.827019969
799000000.0,7532000,1506400,119850000.0,25,6.0,4375772.968188872
600000000.0,8832000,1766400,120000000.0,15,6.5,4181315.3534273542
725000000.0,1839000,367800,72500000.0,15,5.0,5159928.414488591
790000000.0,7543000,1508600,158000000.0,15,9.5,6599499.995699166
900000000.0,7114000,1422800,180000000.0,15,5.5,5883000.873272161
680000000.0,7611000,1522200,68000000.0,10,8.5,7587924.159120083
1490000000.0,3759000,751800,372500000.0,20,6.5,8331779.789381242
1490000000.0,8628000,1725600,149000000.0,5,5.5,25614658.472359743
484000000.0,3583000,716600,121000000.0,5,9.5,7623675.655426801
1550000000.0,2248000,449600,310000000.0,25,8.5,9984815.834930427
730000000.0,2991000,598200,109500000.0,5,5.5,11852271.127590768
590000000.0,4617000,923400,147500000.0,20,8.5,3840117.807642488
595000000.0,9568000,1913600,148750000.0,15,5.5,3646234.916246808
592000000.0,1054000,210800,148000000.0,15,9.5,4636357.591915238
550000000.0,2279000,455800,55000000.0,15,9.5,5168912.180175772
680000000.0,949000,189800,68000000.0,5,7.5,12263224.540521601
965000000.0,4393000,878600,241250000.0,5,7.0,14331117.443577927
870000000.0,8087000,1617400,87000000.0,15,5.5,6397763.449683475
1260000000.0,907000,181400,252000000.0,5,6.0,19487463.941663697
780000000.0,2198000,439600,195000000.0,5,5.5,11174179.870492505
900000000.0,174000,34800,90000000.0,5,8.5,16618390.37491152
780000000.0,2712000,542400,78000000.0,5,8.5,14402604.991589984
1020000000.0,6889000,1377800,153000000.0,5,8.5,17787832.660553444
900000000.0,9501000,1900200,90000000.0,5,7.0,16038970.817683069
1260000000.0,5324000,1064800,252000000.0,10,5.5,10939448.818416368
780000000.0,3616000,723200,117000000.0,10,9.5,8579058.06627958
1020000000.0,2747000,549400,153000000.0,10,5.0,9195880.171227848
1260000000.0,7635000,1527000,126000000.0,5,10.0,24094148.702578288
1150000000.0,3348000,669600,115000000.0,5,6.0,20009449.582958262
500000000.0,6063000,1212600,75000000.0,25,10.0,3861978.16854526
870000000.0,5693000,1138600,130500000.0,20,5.0,4880372.691507191
870000000.0,6692000,1338400,174000000.0,5,8.5,14279505.803627675
960000000.0,9580000,1916000,192000000.0,5,5.5,14669692.547928622
