tanggal,pendapatan,tabungan,jumlah_pokok,jumlah_want
3/17/2023,3244000,648800,1622000,973200
4/20/2023,2803000,560600,1401500,840900
6/4/2023,8408000,1681600,4204000,2522400
6/4/2021,6488000,1297600,3244000,1946400
12/7/2021,1760000,352000,880000,528000
11/2/2022,4693000,938600,2346500,1407900
2/5/2024,6459000,1291800,3229500,1937700
4/25/2023,2294000,458800,1147000,688200
2/18/2021,7522000,1504400,3761000,2256600
6/7/2023,7952000,1590400,3976000,2385600
7/12/2023,1452000,290400,726000,435600
5/31/2022,228000,45600,114000,68400
3/23/2022,4084000,816800,2042000,1225200
10/29/2024,5971000,1194200,2985500,1791300
11/24/2021,8045000,1609000,4022500,2413500
5/11/2021,3171000,634200,1585500,951300
5/27/2021,3997000,799400,1998500,1199100
2/7/2021,3658000,731600,1829000,1097400
11/26/2022,2989000,597800,1494500,896700
12/2/2021,774000,154800,387000,232200
2/23/2024,4525000,905000,2262500,1357500
4/19/2021,7011000,1402200,3505500,2103300
4/8/2022,9790000,1958000,4895000,2937000
4/30/2024,4501000,900200,2250500,1350300
5/5/2021,2065000,413000,1032500,619500
7/5/2022,9270000,1854000,4635000,2781000
7/31/2022,835000,167000,417500,250500
6/9/2024,2222000,444400,1111000,666600
3/23/2021,6876000,1375200,3438000,2062800
1/27/2022,6202000,1240400,3101000,1860600
8/19/2023,3227000,645400,1613500,968100
4/9/2024,8487000,1697400,4243500,2546100
5/7/2021,5170000,1034000,2585000,1551000
4/15/2022,9186000,1837200,4593000,2755800
5/4/2021,7600000,1520000,3800000,2280000
7/13/2023,648000,129600,324000,194400
9/14/2024,3841000,768200,1920500,1152300
5/22/2024,1663000,332600,831500,498900
12/19/2022,9303000,1860600,4651500,2790900
6/26/2024,3124000,624800,1562000,937200
12/30/2023,3602000,720400,1801000,1080600
4/24/2023,9424000,1884800,4712000,2827200
6/1/2022,5983000,1196600,2991500,1794900
8/27/2022,8648000,1729600,4324000,2594400
6/24/2023,6374000,1274800,3187000,1912200
10/3/2024,53000,10600,26500,15900
11/7/2021,1423000,284600,711500,426900
9/14/2021,758000,151600,379000,227400
3/31/2021,8828000,1765600,4414000,2648400
6/14/2022,7149000,1429800,3574500,2144700
1/4/2024,6557000,1311400,3278500,1967100
7/16/2024,3716000,743200,1858000,1114800
4/7/2021,344000,68800,172000,103200
9/24/2022,2108000,421600,1054000,632400
2/15/2021,9707000,1941400,4853500,2912100
1/14/2023,270000,54000,135000,81000
7/10/2022,725000,145000,362500,217500
10/22/2021,221000,44200,110500,66300
5/20/2021,5264000,1052800,2632000,1579200
5/29/2021,6031000,1206200,3015500,1809300
8/18/2021,4228000,845600,2114000,1268400
11/3/2021,520000,104000,260000,156000
5/17/2023,7391000,1478200,3695500,2217300
6/17/2023,9055000,1811000,4527500,2716500
10/26/2021,5162000,1032400,2581000,1548600
8/6/2022,6975000,1395000,3487500,2092500
1/31/2021,3038000,607600,1519000,911400
11/3/2023,1099000,219800,549500,329700
7/31/2021,4553000,910600,2276500,1365900
8/21/2023,8732000,1746400,4366000,2619600
4/21/2024,4356000,871200,2178000,1306800
4/27/2021,8069000,1613800,4034500,2420700
2/27/2022,8769000,1753800,4384500,2630700
6/22/2023,2634000,526800,1317000,790200
5/6/2021,8922000,1784400,4461000,2676600
5/2/2022,7636000,1527200,3818000,2290800
7/5/2023,9349000,1869800,4674500,2804700
7/26/2021,8144000,1628800,4072000,2443200
12/5/2022,8931000,1786200,4465500,2679300
12/16/2024,8542000,1708400,4271000,2562600
11/7/2024,5102000,1020400,2551000,1530600
5/16/2023,6534000,1306800,3267000,1960200
4/5/2024,2578000,515600,1289000,773400
7/27/2021,2383000,476600,1191500,714900
2/22/2023,7360000,1472000,3680000,2208000
10/17/2023,1916000,383200,958000,574800
3/23/2024,8694000,1738800,4347000,2608200
9/4/2024,4513000,902600,2256500,1353900
8/15/2022,8839000,1767800,4419500,2651700
12/1/2023,3487000,697400,1743500,1046100
4/11/2021,6256000,1251200,3128000,1876800
8/3/2021,8176000,1635200,4088000,2452800
12/31/2021,6844000,1368800,3422000,2053200
9/13/2024,7212000,1442400,3606000,2163600
1/18/2024,2431000,486200,1215500,729300
5/30/2021,7380000,1476000,3690000,2214000
10/10/2024,1807000,361400,903500,542100
6/10/2022,9681000,1936200,4840500,2904300
6/6/2024,1588000,317600,794000,476400
5/24/2021,3395000,679000,1697500,1018500
1/22/2021,5393000,1078600,2696500,1617900
3/21/2022,4532000,906400,2266000,1359600
8/18/2023,4775000,955000,2387500,1432500
3/17/2023,6896000,1379200,3448000,2068800
6/27/2022,111000,22200,55500,33300
12/12/2021,3746000,749200,1873000,1123800
5/2/2022,3304000,660800,1652000,991200
7/16/2024,1998000,399600,999000,599400
6/7/2021,2700000,540000,1350000,810000
7/8/2022,2463000,492600,1231500,738900
10/13/2021,8416000,1683200,4208000,2524800
6/11/2022,7260000,1452000,3630000,2178000
12/20/2021,341000,68200,170500,102300
6/29/2023,8491000,1698200,4245500,2547300
5/20/2022,6568000,1313600,3284000,1970400
4/7/2022,593000,118600,296500,177900
12/17/2023,6543000,1308600,3271500,1962900
5/17/2024,1091000,218200,545500,327300
3/10/2022,1203000,240600,601500,360900
8/21/2021,921000,184200,460500,276300
2/6/2022,9362000,1872400,4681000,2808600
2/22/2023,1414000,282800,707000,424200
3/30/2024,6521000,1304200,3260500,1956300
7/20/2023,2728000,545600,1364000,818400
7/11/2023,2271000,454200,1135500,681300
6/23/2024,495000,99000,247500,148500
11/13/2021,7285000,1457000,3642500,2185500
12/3/2021,1458000,291600,729000,437400
11/14/2024,5423000,1084600,2711500,1626900
7/26/2023,3685000,737000,1842500,1105500
4/12/2021,438000,87600,219000,131400
12/30/2022,146000,29200,73000,43800
12/25/2021,8616000,1723200,4308000,2584800
5/3/2024,9862000,1972400,4931000,2958600
3/20/2024,1870000,374000,935000,561000
11/12/2023,7172000,1434400,3586000,2151600
2/25/2024,3908000,781600,1954000,1172400
6/7/2022,6095000,1219000,3047500,1828500
10/15/2021,2384000,476800,1192000,715200
9/29/2023,2743000,548600,1371500,822900
10/29/2023,6722000,1344400,3361000,2016600
2/11/2023,1725000,345000,862500,517500
9/25/2024,8087000,1617400,4043500,2426100
10/5/2021,8382000,1676400,4191000,2514600
7/20/2023,1436000,287200,718000,430800
7/3/2023,4287000,857400,2143500,1286100
10/24/2022,9575000,1915000,4787500,2872500
7/23/2022,2887000,577400,1443500,866100
11/19/2024,4780000,956000,2390000,1434000
7/9/2021,8160000,1632000,4080000,2448000
2/24/2023,9468000,1893600,4734000,2840400
3/5/2024,2003000,400600,1001500,600900
4/2/2021,6132000,1226400,3066000,1839600
6/12/2023,5945000,1189000,2972500,1783500
3/21/2023,9607000,1921400,4803500,2882100
10/3/2024,6231000,1246200,3115500,1869300
1/21/2024,5168000,1033600,2584000,1550400
8/26/2022,8929000,1785800,4464500,2678700
7/27/2021,8135000,1627000,4067500,2440500
12/22/2021,9440000,1888000,4720000,2832000
9/11/2022,4915000,983000,2457500,1474500
9/2/2022,7706000,1541200,3853000,2311800
6/5/2023,9571000,1914200,4785500,2871300
7/14/2022,1277000,255400,638500,383100
10/26/2021,2148000,429600,1074000,644400
5/15/2021,3637000,727400,1818500,1091100
7/14/2022,5054000,1010800,2527000,1516200
2/9/2023,8874000,1774800,4437000,2662200
2/27/2024,6347000,1269400,3173500,1904100
4/1/2021,1491000,298200,745500,447300
7/24/2021,523000,104600,261500,156900
8/24/2024,2590000,518000,1295000,777000
5/2/2021,5234000,1046800,2617000,1570200
8/21/2022,7024000,1404800,3512000,2107200
3/23/2024,1260000,252000,630000,378000
10/20/2024,9632000,1926400,4816000,2889600
1/21/2021,472000,94400,236000,141600
7/31/2023,5595000,1119000,2797500,1678500
5/17/2021,2482000,496400,1241000,744600
11/30/2024,788000,157600,394000,236400
2/14/2021,4403000,880600,2201500,1320900
11/12/2024,6956000,1391200,3478000,2086800
10/26/2022,72000,14400,36000,21600
8/8/2021,4897000,979400,2448500,1469100
2/28/2021,757000,151400,378500,227100
9/18/2021,3492000,698400,1746000,1047600
2/19/2023,5165000,1033000,2582500,1549500
12/7/2023,1468000,293600,734000,440400
11/8/2023,8380000,1676000,4190000,2514000
11/7/2022,2926000,585200,1463000,877800
12/23/2023,3873000,774600,1936500,1161900
7/1/2021,5665000,1133000,2832500,1699500
4/10/2024,1976000,395200,988000,592800
7/13/2021,3446000,689200,1723000,1033800
5/4/2024,4249000,849800,2124500,1274700
9/6/2021,2644000,528800,1322000,793200
6/22/2024,3593000,718600,1796500,1077900
7/11/2022,4757000,951400,2378500,1427100
8/14/2023,7860000,1572000,3930000,2358000
2/10/2023,9691000,1938200,4845500,2907300
1/22/2024,4438000,887600,2219000,1331400
2/25/2022,3400000,680000,1700000,1020000
9/30/2021,6958000,1391600,3479000,2087400
3/5/2021,3046000,609200,1523000,913800
5/9/2024,5124000,1024800,2562000,1537200
3/28/2021,3774000,754800,1887000,1132200
12/30/2023,5838000,1167600,2919000,1751400
6/28/2024,3813000,762600,1906500,1143900
10/24/2023,4333000,866600,2166500,1299900
3/6/2022,1000000,200000,500000,300000
2/17/2022,1792000,358400,896000,537600
4/13/2021,9433000,1886600,4716500,2829900
5/30/2022,4195000,839000,2097500,1258500
7/7/2022,8448000,1689600,4224000,2534400
8/25/2021,4856000,971200,2428000,1456800
1/22/2022,7998000,1599600,3999000,2399400
3/2/2021,7410000,1482000,3705000,2223000
9/2/2024,606000,121200,303000,181800
10/3/2023,7607000,1521400,3803500,2282100
3/29/2021,8660000,1732000,4330000,2598000
7/26/2024,135000,27000,67500,40500
2/11/2022,9114000,1822800,4557000,2734200
5/10/2022,7731000,1546200,3865500,2319300
9/19/2022,6048000,1209600,3024000,1814400
8/8/2024,6202000,1240400,3101000,1860600
5/19/2022,8876000,1775200,4438000,2662800
10/6/2021,7443000,1488600,3721500,2232900
2/16/2022,5501000,1100200,2750500,1650300
8/17/2023,5049000,1009800,2524500,1514700
1/17/2022,2865000,573000,1432500,859500
10/22/2023,3377000,675400,1688500,1013100
9/6/2024,2903000,580600,1451500,870900
1/10/2023,1927000,385400,963500,578100
7/11/2021,5677000,1135400,2838500,1703100
9/7/2024,3581000,716200,1790500,1074300
2/27/2024,3870000,774000,1935000,1161000
10/23/2023,4331000,866200,2165500,1299300
7/22/2022,4262000,852400,2131000,1278600
5/8/2023,5070000,1014000,2535000,1521000
8/19/2023,8298000,1659600,4149000,2489400
12/8/2022,317000,63400,158500,95100
6/14/2021,9965000,1993000,4982500,2989500
12/13/2022,2989000,597800,1494500,896700
9/20/2024,5387000,1077400,2693500,1616100
6/5/2023,1847000,369400,923500,554100
5/5/2024,6046000,1209200,3023000,1813800
2/24/2021,5503000,1100600,2751500,1650900
2/23/2024,126000,25200,63000,37800
8/24/2021,2310000,462000,1155000,693000
12/8/2021,9055000,1811000,4527500,2716500
6/15/2023,5600000,1120000,2800000,1680000
8/16/2022,7260000,1452000,3630000,2178000
1/12/2024,7288000,1457600,3644000,2186400
10/7/2024,9340000,1868000,4670000,2802000
6/23/2023,5918000,1183600,2959000,1775400
12/17/2021,5224000,1044800,2612000,1567200
6/18/2022,1896000,379200,948000,568800
8/30/2021,3262000,652400,1631000,978600
5/7/2023,4878000,975600,2439000,1463400
8/30/2022,5724000,1144800,2862000,1717200
4/13/2022,9535000,1907000,4767500,2860500
2/23/2021,381000,76200,190500,114300
12/14/2024,8107000,1621400,4053500,2432100
3/31/2022,5226000,1045200,2613000,1567800
7/22/2024,1438000,287600,719000,431400
9/15/2022,4940000,988000,2470000,1482000
10/5/2021,1339000,267800,669500,401700
4/2/2022,3599000,719800,1799500,1079700
10/13/2022,7734000,1546800,3867000,2320200
7/22/2021,7990000,1598000,3995000,2397000
6/11/2024,7533000,1506600,3766500,2259900
9/20/2022,6617000,1323400,3308500,1985100
12/29/2023,8713000,1742600,4356500,2613900
3/4/2022,3916000,783200,1958000,1174800
3/17/2021,8828000,1765600,4414000,2648400
11/22/2021,8782000,1756400,4391000,2634600
9/4/2021,9902000,1980400,4951000,2970600
7/30/2022,2445000,489000,1222500,733500
7/28/2021,8598000,1719600,4299000,2579400
10/6/2023,406000,81200,203000,121800
4/7/2024,1272000,254400,636000,381600
12/31/2021,4405000,881000,2202500,1321500
5/15/2023,1791000,358200,895500,537300
7/21/2024,3222000,644400,1611000,966600
8/5/2022,60000,12000,30000,18000
10/29/2021,8320000,1664000,4160000,2496000
7/5/2024,5076000,1015200,2538000,1522800
10/20/2021,4098000,819600,2049000,1229400
12/12/2021,3148000,629600,1574000,944400
3/15/2021,6009000,1201800,3004500,1802700
5/19/2021,5572000,1114400,2786000,1671600
6/18/2023,3691000,738200,1845500,1107300
7/25/2021,218000,43600,109000,65400
1/17/2024,6793000,1358600,3396500,2037900
8/12/2022,9274000,1854800,4637000,2782200
8/13/2021,2175000,435000,1087500,652500
10/7/2022,9307000,1861400,4653500,2792100
3/10/2023,2593000,518600,1296500,777900
9/24/2024,554000,110800,277000,166200
2/28/2024,2627000,525400,1313500,788100
5/29/2022,6920000,1384000,3460000,2076000
8/19/2021,4548000,909600,2274000,1364400
5/19/2023,7519000,1503800,3759500,2255700
11/20/2023,553000,110600,276500,165900
11/9/2022,2787000,557400,1393500,836100
8/10/2022,1094000,218800,547000,328200
12/2/2023,4319000,863800,2159500,1295700
7/25/2023,2032000,406400,1016000,609600
11/6/2021,6973000,1394600,3486500,2091900
12/31/2023,515000,103000,257500,154500
12/11/2024,4247000,849400,2123500,1274100
7/23/2024,1168000,233600,584000,350400
7/26/2024,2757000,551400,1378500,827100
6/16/2023,6419000,1283800,3209500,1925700
6/13/2021,7833000,1566600,3916500,2349900
11/12/2023,141000,28200,70500,42300
5/10/2023,413000,82600,206500,123900
8/5/2024,8599000,1719800,4299500,2579700
10/27/2022,3901000,780200,1950500,1170300
10/20/2021,7611000,1522200,3805500,2283300
5/17/2023,65000,13000,32500,19500
5/1/2023,9725000,1945000,4862500,2917500
11/7/2024,5326000,1065200,2663000,1597800
4/24/2021,7060000,1412000,3530000,2118000
7/29/2023,2785000,557000,1392500,835500
7/17/2024,2939000,587800,1469500,881700
10/4/2023,1135000,227000,567500,340500
10/23/2024,1848000,369600,924000,554400
1/26/2023,1150000,230000,575000,345000
1/14/2022,7691000,1538200,3845500,2307300
11/10/2024,1445000,289000,722500,433500
4/4/2023,214000,42800,107000,64200
4/20/2023,9808000,1961600,4904000,2942400
9/14/2023,4278000,855600,2139000,1283400
5/4/2024,248000,49600,124000,74400
8/3/2021,4925000,985000,2462500,1477500
9/11/2021,4341000,868200,2170500,1302300
9/21/2021,4119000,823800,2059500,1235700
3/14/2022,3714000,742800,1857000,1114200
7/2/2024,7279000,1455800,3639500,2183700
3/14/2021,174000,34800,87000,52200
12/30/2021,8113000,1622600,4056500,2433900
3/24/2022,9809000,1961800,4904500,2942700
4/17/2023,5281000,1056200,2640500,1584300
7/23/2022,2919000,583800,1459500,875700
6/29/2022,4896000,979200,2448000,1468800
10/9/2021,7700000,1540000,3850000,2310000
4/29/2023,1715000,343000,857500,514500
6/6/2024,4790000,958000,2395000,1437000
6/17/2022,9097000,1819400,4548500,2729100
12/4/2021,101000,20200,50500,30300
2/7/2021,4241000,848200,2120500,1272300
8/1/2021,1813000,362600,906500,543900
9/25/2021,7790000,1558000,3895000,2337000
10/14/2023,7726000,1545200,3863000,2317800
3/22/2024,9771000,1954200,4885500,2931300
3/13/2021,2391000,478200,1195500,717300
9/10/2021,4893000,978600,2446500,1467900
12/22/2021,9015000,1803000,4507500,2704500
3/23/2022,1790000,358000,895000,537000
7/25/2023,9915000,1983000,4957500,2974500
11/27/2023,7471000,1494200,3735500,2241300
5/24/2023,3364000,672800,1682000,1009200
10/22/2021,4914000,982800,2457000,1474200
8/20/2023,5292000,1058400,2646000,1587600
1/31/2024,4953000,990600,2476500,1485900
1/19/2021,7190000,1438000,3595000,2157000
8/11/2024,7084000,1416800,3542000,2125200
9/27/2023,3092000,618400,1546000,927600
8/6/2024,6950000,1390000,3475000,2085000
12/28/2023,2037000,407400,1018500,611100
5/27/2024,6085000,1217000,3042500,1825500
12/9/2022,7533000,1506600,3766500,2259900
5/25/2021,6148000,1229600,3074000,1844400
4/4/2024,7263000,1452600,3631500,2178900
9/19/2024,8195000,1639000,4097500,2458500
8/7/2022,3426000,685200,1713000,1027800
4/17/2024,1921000,384200,960500,576300
4/10/2021,8721000,1744200,4360500,2616300
5/15/2022,4864000,972800,2432000,1459200
3/16/2021,239000,47800,119500,71700
6/10/2023,7880000,1576000,3940000,2364000
8/17/2021,2532000,506400,1266000,759600
11/8/2024,1196000,239200,598000,358800
12/13/2021,3041000,608200,1520500,912300
12/19/2021,8893000,1778600,4446500,2667900
9/18/2024,9941000,1988200,4970500,2982300
3/26/2023,9679000,1935800,4839500,2903700
6/19/2021,9645000,1929000,4822500,2893500
12/5/2023,164000,32800,82000,49200
11/5/2021,5196000,1039200,2598000,1558800
10/1/2024,5571000,1114200,2785500,1671300
1/19/2021,9707000,1941400,4853500,2912100
3/7/2024,7624000,1524800,3812000,2287200
9/6/2024,688000,137600,344000,206400
9/20/2021,2285000,457000,1142500,685500
4/25/2024,6461000,1292200,3230500,1938300
6/23/2021,285000,57000,142500,85500
3/24/2022,1403000,280600,701500,420900
5/5/2022,9092000,1818400,4546000,2727600
10/7/2021,2830000,566000,1415000,849000
3/1/2022,2207000,441400,1103500,662100
3/5/2024,5729000,1145800,2864500,1718700
9/16/2021,8995000,1799000,4497500,2698500
10/7/2021,1968000,393600,984000,590400
3/4/2021,6554000,1310800,3277000,1966200
10/6/2024,7448000,1489600,3724000,2234400
1/30/2023,2090000,418000,1045000,627000
3/24/2021,2009000,401800,1004500,602700
7/3/2021,9253000,1850600,4626500,2775900
11/26/2024,8158000,1631600,4079000,2447400
7/19/2022,5170000,1034000,2585000,1551000
7/12/2022,3696000,739200,1848000,1108800
10/26/2021,7936000,1587200,3968000,2380800
4/26/2023,4527000,905400,2263500,1358100
3/6/2024,2318000,463600,1159000,695400
7/8/2024,2755000,551000,1377500,826500
9/7/2023,2015000,403000,1007500,604500
4/20/2024,1177000,235400,588500,353100
12/13/2022,5986000,1197200,2993000,1795800
1/8/2023,4256000,851200,2128000,1276800
6/10/2021,450000,90000,225000,135000
6/7/2021,5237000,1047400,2618500,1571100
4/4/2024,8040000,1608000,4020000,2412000
5/9/2022,5353000,1070600,2676500,1605900
11/29/2024,6000000,1200000,3000000,1800000
1/20/2021,7205000,1441000,3602500,2161500
9/30/2022,9543000,1908600,4771500,2862900
5/16/2023,195000,39000,97500,58500
1/17/2023,6483000,1296600,3241500,1944900
4/26/2023,2173000,434600,1086500,651900
10/15/2022,1886000,377200,943000,565800
6/26/2022,8489000,1697800,4244500,2546700
1/13/2023,3750000,750000,1875000,1125000
7/28/2022,8156000,1631200,4078000,2446800
8/30/2022,3230000,646000,1615000,969000
3/10/2022,5474000,1094800,2737000,1642200
4/9/2022,2060000,412000,1030000,618000
8/18/2022,9460000,1892000,4730000,2838000
3/28/2024,8066000,1613200,4033000,2419800
12/17/2024,9110000,1822000,4555000,2733000
6/2/2024,3964000,792800,1982000,1189200
5/20/2021,1195000,239000,597500,358500
1/9/2022,894000,178800,447000,268200
7/18/2024,6361000,1272200,3180500,1908300
11/19/2023,3992000,798400,1996000,1197600
12/28/2022,9238000,1847600,4619000,2771400
5/30/2023,2436000,487200,1218000,730800
1/19/2024,1863000,372600,931500,558900
12/10/2022,1464000,292800,732000,439200
4/26/2021,5234000,1046800,2617000,1570200
2/24/2022,1871000,374200,935500,561300
5/23/2024,4199000,839800,2099500,1259700
8/30/2022,6918000,1383600,3459000,2075400
1/22/2022,6554000,1310800,3277000,1966200
7/23/2022,6671000,1334200,3335500,2001300
2/26/2023,5112000,1022400,2556000,1533600
7/7/2021,9920000,1984000,4960000,2976000
11/23/2023,4051000,810200,2025500,1215300
9/16/2024,1837000,367400,918500,551100
3/30/2022,503000,100600,251500,150900
2/5/2021,8886000,1777200,4443000,2665800
11/19/2024,5246000,1049200,2623000,1573800
3/20/2023,9659000,1931800,4829500,2897700
9/23/2023,7615000,1523000,3807500,2284500
8/27/2023,8656000,1731200,4328000,2596800
12/5/2021,9245000,1849000,4622500,2773500
10/24/2022,3049000,609800,1524500,914700
8/13/2024,7003000,1400600,3501500,2100900
12/11/2023,1121000,224200,560500,336300
10/8/2022,1079000,215800,539500,323700
7/29/2024,9045000,1809000,4522500,2713500
8/16/2023,9325000,1865000,4662500,2797500
9/13/2021,6099000,1219800,3049500,1829700
10/25/2021,4399000,879800,2199500,1319700
10/26/2023,9321000,1864200,4660500,2796300
4/12/2021,1450000,290000,725000,435000
2/12/2023,4083000,816600,2041500,1224900
7/9/2021,6813000,1362600,3406500,2043900
1/17/2021,2827000,565400,1413500,848100
2/14/2021,5422000,1084400,2711000,1626600
7/25/2022,3495000,699000,1747500,1048500
9/25/2023,6856000,1371200,3428000,2056800
6/8/2023,7047000,1409400,3523500,2114100
4/16/2022,2597000,519400,1298500,779100
4/10/2024,2828000,565600,1414000,848400
10/12/2021,8229000,1645800,4114500,2468700
7/10/2023,1168000,233600,584000,350400
4/20/2023,6163000,1232600,3081500,1848900
1/22/2024,3196000,639200,1598000,958800
6/30/2024,4344000,868800,2172000,1303200
2/26/2023,5600000,1120000,2800000,1680000
6/17/2022,6799000,1359800,3399500,2039700
8/31/2021,8236000,1647200,4118000,2470800
7/17/2022,2094000,418800,1047000,628200
2/25/2022,2101000,420200,1050500,630300
8/4/2023,2561000,512200,1280500,768300
2/5/2024,3590000,718000,1795000,1077000
5/3/2022,2336000,467200,1168000,700800
5/26/2022,1824000,364800,912000,547200
8/17/2024,2200000,440000,1100000,660000
1/23/2022,3362000,672400,1681000,1008600
7/24/2021,2728000,545600,1364000,818400
4/7/2022,6188000,1237600,3094000,1856400
3/9/2021,6939000,1387800,3469500,2081700
8/25/2021,7672000,1534400,3836000,2301600
10/18/2024,1571000,314200,785500,471300
5/9/2022,9406000,1881200,4703000,2821800
8/21/2022,6470000,1294000,3235000,1941000
4/12/2023,3644000,728800,1822000,1093200
5/21/2022,3157000,631400,1578500,947100
7/29/2023,3275000,655000,1637500,982500
5/21/2021,3910000,782000,1955000,1173000
9/2/2023,5954000,1190800,2977000,1786200
9/5/2024,5635000,1127000,2817500,1690500
5/13/2021,6171000,1234200,3085500,1851300
9/29/2023,5428000,1085600,2714000,1628400
6/11/2023,2900000,580000,1450000,870000
8/11/2021,3993000,798600,1996500,1197900
2/25/2023,8439000,1687800,4219500,2531700
8/3/2022,6682000,1336400,3341000,2004600
7/3/2022,8036000,1607200,4018000,2410800
7/17/2021,9279000,1855800,4639500,2783700
3/27/2021,9456000,1891200,4728000,2836800
8/3/2024,2733000,546600,1366500,819900
5/18/2024,7507000,1501400,3753500,2252100
6/20/2021,9518000,1903600,4759000,2855400
5/23/2024,3583000,716600,1791500,1074900
6/2/2021,4813000,962600,2406500,1443900
3/19/2023,4858000,971600,2429000,1457400
6/30/2021,3089000,617800,1544500,926700
9/25/2024,5307000,1061400,2653500,1592100
11/9/2022,7070000,1414000,3535000,2121000
4/16/2022,7486000,1497200,3743000,2245800
1/15/2021,9869000,1973800,4934500,2960700
12/13/2023,8319000,1663800,4159500,2495700
10/26/2022,7506000,1501200,3753000,2251800
3/29/2024,8226000,1645200,4113000,2467800
10/19/2021,6398000,1279600,3199000,1919400
9/1/2023,543000,108600,271500,162900
1/26/2021,2809000,561800,1404500,842700
9/16/2024,2452000,490400,1226000,735600
9/4/2023,1724000,344800,862000,517200
10/26/2021,9628000,1925600,4814000,2888400
2/15/2024,7016000,1403200,3508000,2104800
12/11/2024,6302000,1260400,3151000,1890600
10/6/2024,9952000,1990400,4976000,2985600
2/1/2024,3747000,749400,1873500,1124100
12/5/2024,768000,153600,384000,230400
4/21/2024,3070000,614000,1535000,921000
2/27/2022,8686000,1737200,4343000,2605800
2/28/2024,6265000,1253000,3132500,1879500
10/29/2022,5094000,1018800,2547000,1528200
7/6/2021,8982000,1796400,4491000,2694600
1/17/2021,4495000,899000,2247500,1348500
3/2/2023,3748000,749600,1874000,1124400
1/11/2023,275000,55000,137500,82500
2/22/2024,7318000,1463600,3659000,2195400
6/17/2023,2459000,491800,1229500,737700
6/10/2021,3534000,706800,1767000,1060200
10/2/2024,3356000,671200,1678000,1006800
5/1/2024,6484000,1296800,3242000,1945200
6/10/2023,1539000,307800,769500,461700
10/21/2023,642000,128400,321000,192600
1/25/2023,3713000,742600,1856500,1113900
8/16/2023,8968000,1793600,4484000,2690400
3/16/2024,3860000,772000,1930000,1158000
8/27/2021,3883000,776600,1941500,1164900
9/13/2024,6244000,1248800,3122000,1873200
12/24/2022,7186000,1437200,3593000,2155800
3/17/2021,5417000,1083400,2708500,1625100
10/15/2024,2991000,598200,1495500,897300
5/22/2022,2194000,438800,1097000,658200
5/4/2024,4367000,873400,2183500,1310100
8/24/2024,572000,114400,286000,171600
5/18/2022,7207000,1441400,3603500,2162100
10/30/2021,8583000,1716600,4291500,2574900
9/15/2024,8248000,1649600,4124000,2474400
11/21/2023,5902000,1180400,2951000,1770600
10/11/2024,7350000,1470000,3675000,2205000
9/30/2024,1953000,390600,976500,585900
9/2/2023,9726000,1945200,4863000,2917800
6/14/2023,3427000,685400,1713500,1028100
8/6/2023,3220000,644000,1610000,966000
2/8/2022,3861000,772200,1930500,1158300
11/5/2024,8081000,1616200,4040500,2424300
11/6/2021,8794000,1758800,4397000,2638200
9/8/2023,3318000,663600,1659000,995400
12/2/2023,5414000,1082800,2707000,1624200
10/21/2022,2790000,558000,1395000,837000
2/7/2022,7024000,1404800,3512000,2107200
9/18/2024,8117000,1623400,4058500,2435100
7/2/2024,8219000,1643800,4109500,2465700
10/28/2022,6946000,1389200,3473000,2083800
6/5/2024,9316000,1863200,4658000,2794800
12/16/2023,9486000,1897200,4743000,2845800
11/22/2021,9684000,1936800,4842000,2905200
7/6/2022,4002000,800400,2001000,1200600
6/13/2021,2025000,405000,1012500,607500
6/29/2021,9970000,1994000,4985000,2991000
4/15/2022,4942000,988400,2471000,1482600
1/20/2022,6980000,1396000,3490000,2094000
7/21/2022,6117000,1223400,3058500,1835100
1/22/2021,3759000,751800,1879500,1127700
10/1/2024,6169000,1233800,3084500,1850700
3/16/2023,6963000,1392600,3481500,2088900
1/5/2022,4801000,960200,2400500,1440300
2/22/2024,7236000,1447200,3618000,2170800
5/29/2023,1220000,244000,610000,366000
10/11/2021,8224000,1644800,4112000,2467200
2/17/2024,7314000,1462800,3657000,2194200
9/17/2021,4338000,867600,2169000,1301400
5/4/2023,2206000,441200,1103000,661800
2/10/2024,5478000,1095600,2739000,1643400
8/12/2021,571000,114200,285500,171300
2/24/2023,602000,120400,301000,180600
8/25/2022,1202000,240400,601000,360600
1/29/2022,3867000,773400,1933500,1160100
3/20/2024,766000,153200,383000,229800
3/23/2021,5589000,1117800,2794500,1676700
8/25/2021,6670000,1334000,3335000,2001000
4/26/2021,5599000,1119800,2799500,1679700
7/22/2023,8875000,1775000,4437500,2662500
1/25/2021,2169000,433800,1084500,650700
1/13/2023,1115000,223000,557500,334500
4/2/2024,2712000,542400,1356000,813600
6/10/2021,8917000,1783400,4458500,2675100
5/4/2024,3506000,701200,1753000,1051800
7/4/2022,3309000,661800,1654500,992700
11/28/2021,3405000,681000,1702500,1021500
1/28/2021,8115000,1623000,4057500,2434500
7/25/2023,3218000,643600,1609000,965400
3/17/2021,2094000,418800,1047000,628200
10/15/2022,559000,111800,279500,167700
5/19/2024,7822000,1564400,3911000,2346600
7/7/2022,2456000,491200,1228000,736800
11/5/2023,7128000,1425600,3564000,2138400
8/30/2022,3651000,730200,1825500,1095300
